time(ms),time(ds),x_accel,y_accel,z_accel,g_measured,TimeInterval
10783.065,1078.3065,0.396194,-0.632889,0.471237,0.88294,3730.015461
10812.612,1081.2612,0.482574,-0.680069,0.42923,0.937875,3730.045008
10842.159,1084.2159,0.374878,-0.915283,0.540222,1.126995,3730.074555
10871.706,1087.1706,0.149643,-1.000412,0.718674,1.24085,3730.104102
10901.254,1090.1254,0.205246,-1.572342,0.628357,1.705643,3730.13365
10930.799,1093.0799,0.329407,-1.583954,0.660721,1.747561,3730.163195
10960.342,1096.0342,0.146011,-0.95932,0.688492,1.189805,3730.192738
10989.887,1098.9887,0.062805,-0.617355,0.588852,0.855464,3730.222283
11019.426,1101.9426,0.244736,-0.54657,0.47905,0.766892,3730.251822
11048.968,1104.8968,0.293243,-0.379944,0.318054,0.575767,3730.281364
11078.51,1107.851,0.488663,-0.378632,0.293991,0.684532,3730.310906
11108.055,1110.8055,0.216461,-0.222992,0.356003,0.472566,3730.340451
11137.6,1113.76,0.056091,-0.262024,0.474457,0.544896,3730.369996
11167.142,1116.7142,-0.076706,-0.645401,0.425735,0.776967,3730.399538
11196.682,1119.6682,0.531219,-0.913254,0.742157,1.291133,3730.429078
11226.224,1122.6224,0.101212,-1.398026,0.903839,1.667826,3730.45862
11255.768,1125.5768,0.016327,-1.14296,0.629929,1.305156,3730.488164
11285.308,1128.5308,-0.016464,-1.746002,-0.403351,1.792062,3730.517704
11314.853,1131.4853,-0.155197,-1.871323,-0.260513,1.895733,3730.547249
11344.396,1134.4396,-0.049423,-1.444321,0.102646,1.448807,3730.576792
11373.936,1137.3936,-0.045227,-1.145676,0.146667,1.155911,3730.606332
11403.482,1140.3482,0.049149,-1.113678,0.187241,1.130377,3730.635878
11433.028,1143.3028,-0.039108,-1.000244,0.272629,1.03747,3730.665424
11462.572,1146.2572,-0.082108,-0.97403,0.121368,0.98499,3730.694968
11492.118,1149.2118,-0.121643,-0.993088,0.110336,1.006576,3730.724514
11521.663,1152.1663,-0.250931,-0.90889,0.093765,0.947544,3730.754059
11551.21,1155.121,-0.148331,-0.909164,0.111618,0.927923,3730.783606
11580.756,1158.0756,-0.042526,-0.993607,0.177505,1.010233,3730.813152
11610.302,1161.0302,-0.036285,-1.007858,0.190491,1.026344,3730.842698
11639.846,1163.9846,-0.051147,-0.964371,0.224365,0.991447,3730.872242
11669.389,1166.9389,0.01088,-0.968689,0.292679,1.011997,3730.901785
11698.931,1169.8931,0.012009,-0.942245,0.344971,1.003482,3730.931327
11728.475,1172.8475,-0.034622,-0.989761,0.243805,1.019935,3730.960871
11758.019,1175.8019,-0.287567,-1.06601,0.252594,1.132641,3730.990415
11787.564,1178.7564,-0.084549,-0.829147,0.284409,0.880637,3731.01996
11817.102,1181.7102,-0.019592,-1.186111,0.438904,1.264864,3731.049498
11846.651,1184.6651,0.203033,-1.211014,0.351593,1.277261,3731.079047
11876.197,1187.6197,0.821762,-0.299667,0.428574,0.974048,3731.108593
11905.744,1190.5744,0.255753,-1.546234,0.072556,1.568921,3731.13814
11935.292,1193.5292,-0.451553,-0.791824,2.218918,2.39885,3731.167688
11964.838,1196.4838,-0.832184,-2.117355,-1.820862,2.913977,3731.197234
11994.381,1199.4381,0.70343,-0.948929,0.366882,1.236884,3731.226777
12023.928,1202.3928,0.243637,-0.538528,0.460419,0.749238,3731.256324
12053.471,1205.3471,0.308472,-0.429398,0.221878,0.573382,3731.285867
12083.012,1208.3012,0.190216,-1.164429,0.589233,1.318815,3731.315408
12112.555,1211.2555,0.069107,-1.591339,0.68425,1.73359,3731.344951
12142.1,1214.21,0.438293,-1.754105,0.537567,1.886256,3731.374496
12171.636,1217.1636,0.317001,-1.093536,0.505981,1.245925,3731.404032
12201.184,1220.1184,0.199295,-0.728622,0.484024,0.897156,3731.43358
12230.727,1223.0727,0.254868,-0.613815,0.443359,0.798933,3731.463123
12260.272,1226.0272,0.305557,-0.465973,0.30069,0.633175,3731.492668
12289.817,1228.9817,0.430359,-0.453491,0.233353,0.66732,3731.522213
12319.363,1231.9363,0.363724,-0.204849,0.301285,0.514811,3731.551759
12348.901,1234.8901,0.001007,-0.259674,0.338806,0.426874,3731.581297
12378.452,1237.8452,-0.103836,-0.619034,0.402191,0.745481,3731.610848
12407.997,1240.7997,0.613464,-0.777863,0.718185,1.223601,3731.640393
12437.538,1243.7538,0.200226,-1.272629,0.742126,1.48675,3731.669934
12467.084,1246.7084,-0.083893,-1.142166,0.666687,1.325162,3731.69948
12496.631,1249.6631,-0.010147,-1.494278,-0.112289,1.498525,3731.729027
12526.174,1252.6174,-0.35141,-1.776749,-0.0914,1.813471,3731.75857
12555.64,1255.564,-0.204742,-1.687653,-0.061935,1.701155,3731.788036
12585.192,1258.5192,0.059784,-1.190964,0.066315,1.194306,3731.817588
12614.741,1261.4741,0.03035,-1.183395,0.192657,1.199359,3731.847137
12644.288,1264.4288,-0.008667,-1.105103,0.248459,1.132722,3731.876684
12673.833,1267.3833,-0.026703,-0.97641,0.222443,1.001783,3731.906229
12703.364,1270.3364,-0.095978,-1.008072,0.250427,1.043137,3731.93576
12732.912,1273.2912,-0.036682,-0.913437,0.136368,0.924288,3731.965308
12762.454,1276.2454,-0.145981,-0.935822,0.207733,0.969652,3731.99485
12791.998,1279.1998,-0.189499,-0.917938,0.16507,0.951719,3732.024394
12821.54,1282.154,-0.095291,-0.970673,0.096512,0.980102,3732.053936
12851.08,1285.108,-0.266037,-0.904694,0.163712,0.957104,3732.083476
12880.621,1288.0621,-0.329224,-0.941238,0.183014,1.013811,3732.113017
12910.161,1291.0161,0.032028,-1.027344,0.198471,1.046829,3732.142557
12939.707,1293.9707,0.240234,-1.000809,0.220108,1.05251,3732.172103
12969.248,1296.9248,-0.165024,-1.03421,0.25386,1.077622,3732.201644
12998.79,1299.879,-0.320908,-0.9104,0.240585,0.994833,3732.231186
13028.333,1302.8333,-0.274643,-1.012695,0.40538,1.124862,3732.260729
13057.877,1305.7877,0.246277,-1.229889,0.241165,1.277278,3732.290273
13087.42,1308.742,0.791214,-0.946136,0.390518,1.293715,3732.319816
13116.964,1311.6964,0.87709,-0.734344,0.314606,1.186392,3732.34936
13146.51,1314.651,-0.514297,-1.010208,0.4478,1.21883,3732.378906
13176.054,1317.6054,-1.905289,-2.418732,-0.207855,3.086032,3732.40845
13205.596,1320.5596,0.522995,-1.058914,0.021805,1.181228,3732.437992
13235.14,1323.514,0.33992,-0.928726,0.582138,1.14759,3732.467536
13264.685,1326.4685,0.022171,-0.049316,0.378693,0.382533,3732.497081
13294.228,1329.4228,0.507782,-0.884369,0.663208,1.216469,3732.526624
13323.772,1332.3772,0.369827,-1.496094,0.706039,1.695158,3732.556168
13353.315,1335.3315,0.050339,-1.868973,0.590485,1.96068,3732.585711
13382.857,1338.2857,0.171997,-1.289688,0.519226,1.400883,3732.615253
13412.4,1341.24,0.279861,-0.864014,0.409241,0.996153,3732.644796
13441.939,1344.1939,0.309616,-0.658142,0.399918,0.830028,3732.674335
13471.485,1347.1485,0.408035,-0.626984,0.370682,0.834869,3732.703881
13501.029,1350.1029,0.476456,-0.502106,0.247192,0.734999,3732.733425
13530.572,1353.0572,0.448486,-0.458984,0.233597,0.682916,3732.762968
13560.116,1356.0116,0.129944,-0.351608,0.29332,0.475973,3732.792512
13589.658,1358.9658,-0.047577,-0.366364,0.6362,0.735688,3732.822054
13619.2,1361.92,0.093765,-0.604034,0.48175,0.778289,3732.851596
13648.745,1364.8745,0.598969,-0.837524,0.728897,1.261547,3732.881141
13678.29,1367.829,0.163635,-1.293427,0.651474,1.457445,3732.910686
13707.83,1370.783,0.044754,-1.092712,0.436401,1.177484,3732.940226
13737.374,1373.7374,-0.009094,-1.654144,-0.317688,1.6844,3732.96977
13766.92,1376.692,-0.292542,-1.987076,-0.069397,2.009693,3732.999316
13796.462,1379.6462,-0.097595,-1.547363,0.232208,1.56773,3733.028858
13826.005,1382.6005,0.027573,-1.198227,0.200134,1.215139,3733.058401
13855.547,1385.5547,-0.052139,-1.03598,0.207596,1.057861,3733.087943
13885.091,1388.5091,-0.111755,-0.986801,0.167023,1.007056,3733.117487
13914.634,1391.4634,-0.036606,-1.014633,0.207993,1.036379,3733.14703
13944.177,1394.4177,-0.020584,-0.940659,0.252426,0.974157,3733.176573
13973.719,1397.3719,-0.071106,-0.969849,0.166306,0.98657,3733.206115
14003.263,1400.3263,-0.186295,-0.954498,0.154434,0.984694,3733.235659
14032.802,1403.2802,-0.205078,-0.925858,0.085175,0.952116,3733.265198
14062.343,1406.2343,-0.227325,-0.918701,0.062653,0.94848,3733.294739
14091.888,1409.1888,-0.158218,-0.987808,0.161255,1.013312,3733.324284
14121.431,1412.1431,0.00087,-0.962234,0.225677,0.988345,3733.353827
14150.957,1415.0957,0.092178,-0.96875,0.22438,0.998659,3733.383353
14180.519,1418.0519,-0.225662,-1.055832,0.215012,1.100879,3733.412915
14210.062,1421.0062,-0.121109,-0.874481,0.261612,0.920774,3733.442458
14239.606,1423.9606,-0.190735,-1.148804,0.473801,1.257226,3733.472002
14269.145,1426.9145,0.524963,-1.270004,0.433685,1.441034,3733.501541
14298.696,1429.8696,0.814804,-0.428955,0.637619,1.12003,3733.531092
14328.24,1432.824,0.700592,-1.550598,-0.004517,1.70153,3733.560636
14357.781,1435.7781,-0.372421,-1.287857,2.571045,2.899577,3733.590177
14387.324,1438.7324,-0.077423,-1.278717,-0.489487,1.371389,3733.61972
14416.868,1441.6868,0.457687,-0.648346,0.487,0.931128,3733.649264
14446.41,1444.641,0.333847,-0.229752,0.42392,0.58647,3733.678806
14475.962,1447.5962,0.2742,-0.846069,0.770737,1.176883,3733.708358
14505.504,1450.5504,0.03653,-1.365295,0.656158,1.515226,3733.7379
14535.047,1453.5047,0.168716,-1.760284,0.575974,1.859788,3733.767443
14564.588,1456.4588,0.316299,-1.264175,0.495651,1.394222,3733.796984
14594.132,1459.4132,0.281891,-0.852081,0.467468,1.011944,3733.826528
14623.671,1462.3671,0.240448,-0.700058,0.446854,0.864624,3733.856067
14653.218,1465.3218,0.334671,-0.557404,0.406525,0.766789,3733.885614
14682.759,1468.2759,0.297714,-0.476334,0.271164,0.623745,3733.915155
14712.304,1471.2304,0.269119,-0.290237,0.292175,0.491965,3733.9447
14741.845,1474.1845,0.095123,-0.258728,0.283371,0.395332,3733.974241
14771.388,1477.1388,0.047028,-0.495087,0.626617,0.799982,3734.003784
14800.914,1480.0914,0.341354,-0.699326,0.547638,0.95157,3734.03331
14830.477,1483.0477,0.341248,-0.917526,0.632248,1.16535,3734.062873
14860.02,1486.002,-0.120346,-1.180588,0.655518,1.355719,3734.092416
14889.564,1488.9564,0.132721,-1.380707,0.173065,1.397826,3734.12196
14919.105,1491.9105,-0.114456,-1.915131,-0.338821,1.948236,3734.151501
14948.651,1494.8651,-0.136887,-1.882263,-0.141876,1.89256,3734.181047
14978.185,1497.8185,0.047012,-1.330688,0.134842,1.338329,3734.210581
15007.74,1500.774,-0.068985,-1.170914,0.24086,1.197419,3734.240136
15037.284,1503.7284,-0.189697,-0.969498,0.226532,1.013522,3734.26968
15066.827,1506.6827,-0.106659,-0.970825,0.134903,0.985939,3734.299223
15096.37,1509.637,-0.126587,-0.997086,0.265762,1.039631,3734.328766
15125.912,1512.5912,-0.010178,-0.960266,0.173904,0.975939,3734.358308
15155.431,1515.5431,0.069016,-1.004349,0.157455,1.018956,3734.387827
15185,1518.5,-0.123367,-0.967621,0.137787,0.985137,3734.417396
15214.548,1521.4548,-0.497681,-0.839401,0.044403,0.976858,3734.446944
15244.095,1524.4095,-0.459167,-0.890137,-0.056656,1.003189,3734.476491
15273.637,1527.3637,-0.219223,-0.917542,0.062012,0.945403,3734.506033
15303.185,1530.3185,-0.047226,-1.006393,0.10994,1.013481,3734.535581
15332.731,1533.2731,-0.226486,-0.83284,0.239456,0.895688,3734.565127
15362.275,1536.2275,-0.315323,-1.106262,0.238693,1.174827,3734.594671
15391.82,1539.182,0.090683,-1.044662,0.110382,1.054385,3734.624216
15421.366,1542.1366,0.128967,-1.021103,0.373734,1.094971,3734.653762
15450.911,1545.0911,0.288544,-1.25354,0.289932,1.31859,3734.683307
15480.459,1548.0459,-0.051788,-0.952271,0.660812,1.160247,3734.712855
15510.005,1551.0005,0.645248,-0.181717,0.262909,0.720061,3734.742401
15539.551,1553.9551,-0.235031,-1.272629,-0.713867,1.477982,3734.771947
15569.096,1556.9096,-1.360031,-2.289612,0.149765,2.66729,3734.801492
15598.638,1559.8638,0.31601,-1.032791,0.171524,1.09359,3734.831034
15628.183,1562.8183,0.520187,-0.694962,0.434601,0.970796,3734.860579
15657.727,1565.7727,0.477783,-0.60704,0.448166,0.8931,3734.890123
15687.27,1568.727,0.352417,-0.817139,0.680069,1.120003,3734.919666
15716.813,1571.6813,0.107803,-1.489563,0.680832,1.641326,3734.949209
15746.358,1574.6358,0.134399,-1.619812,0.51918,1.706283,3734.978754
15775.903,1577.5903,0.416824,-1.287155,0.462708,1.429898,3735.008299
15805.449,1580.5449,0.332748,-0.968506,0.357224,1.084589,3735.037845
15834.997,1583.4997,0.330704,-0.685165,0.320374,0.825503,3735.067393
15864.539,1586.4539,0.272339,-0.553528,0.250626,0.665864,3735.096935
15894.086,1589.4086,0.327087,-0.417206,0.222534,0.574951,3735.126482
15923.631,1592.3631,0.380341,-0.281784,0.296402,0.558494,3735.156027
15953.172,1595.3172,0.241592,-0.29776,0.209152,0.436775,3735.185568
15982.713,1598.2713,0.108856,-0.305695,0.587326,0.671007,3735.215109
16012.249,1601.2249,0.411255,-0.729233,0.424973,0.938889,3735.244645
16041.797,1604.1797,0.554413,-1.071487,0.854385,1.478321,3735.274193
16071.338,1607.1338,0.255722,-0.979889,0.846497,1.319899,3735.303734
16100.88,1610.088,-0.029419,-1.561111,-0.09642,1.564363,3735.333276
16130.422,1613.0422,-0.23732,-2.053589,-0.067291,2.068351,3735.362818
16159.962,1615.9962,-0.30043,-1.602646,0.095657,1.633365,3735.392358
16189.499,1618.9499,-0.079971,-1.21257,0.109314,1.220111,3735.421895
16219.046,1621.9046,0.028275,-1.142838,0.266129,1.173755,3735.451442
16248.587,1624.8587,0.042404,-1.060272,0.312073,1.106058,3735.480983
16278.129,1627.8129,0.032257,-1.01239,0.286652,1.052684,3735.510525
16307.673,1630.7673,-0.089096,-0.969162,0.225723,0.999082,3735.540069
16337.215,1633.7215,-0.06012,-0.958435,0.208923,0.982782,3735.569611
16366.736,1636.6736,0.01503,-0.925171,0.206375,0.948028,3735.599132
16396.296,1639.6296,-0.034225,-0.981369,0.165268,0.995776,3735.628692
16425.838,1642.5838,-0.225067,-0.919449,0.075699,0.949617,3735.658234
16455.38,1645.538,-0.274399,-0.972687,0.007309,1.010677,3735.687776
16484.921,1648.4921,-0.226974,-0.89743,0.105438,0.931674,3735.717317
16514.464,1651.4464,-0.194916,-0.949966,0.152374,0.981655,3735.74686
16543.983,1654.3983,-0.00592,-1.028336,0.222473,1.052142,3735.776379
16573.553,1657.3553,0.099655,-0.961288,0.202667,0.987462,3735.805949
16603.098,1660.3098,-0.138672,-1.06752,0.228088,1.100388,3735.835494
16632.642,1663.2642,-0.18158,-0.994858,0.236145,1.038498,3735.865038
16662.158,1666.2158,0.145294,-0.934052,0.368546,1.014588,3735.894554
16691.732,1669.1732,0.117294,-1.378647,0.387146,1.43677,3735.924128
16721.273,1672.1273,0.644226,-0.897446,0.434341,1.18705,3735.953669
16750.814,1675.0814,1.121857,-0.44722,-0.016647,1.207827,3735.98321
16780.358,1678.0358,-2.05835,-1.953583,1.578522,3.24731,3736.012754
16809.899,1680.9899,0.095535,-1.222656,-0.33371,1.270975,3736.042295
16839.441,1683.9441,0.496719,-0.781265,0.288162,0.96961,3736.071837
16868.985,1686.8985,0.16832,-0.575226,0.354309,0.696241,3736.101381
16898.528,1689.8528,0.393372,-0.681976,0.360001,0.865698,3736.130924
16928.069,1692.8069,0.66922,-1.208511,0.468414,1.458687,3736.160465
16957.61,1695.761,0.201553,-1.287598,0.545898,1.412989,3736.190006
16987.152,1698.7152,0.074356,-1.360992,0.701172,1.532798,3736.219548
17016.693,1701.6693,0.29924,-1.274033,0.558792,1.423008,3736.249089
17046.233,1704.6233,0.216324,-0.880219,0.487762,1.029317,3736.278629
17075.771,1707.5771,0.260818,-0.649582,0.479721,0.848596,3736.308167
17105.316,1710.5316,0.356064,-0.580139,0.393356,0.786176,3736.337712
17134.858,1713.4858,0.346924,-0.514481,0.344101,0.709543,3736.367254
17164.399,1716.4399,0.312103,-0.341492,0.290726,0.546394,3736.396795
17193.939,1719.3939,0.068893,-0.383087,0.28891,0.484738,3736.426335
17223.478,1722.3478,0.23056,-0.410583,0.721786,0.861808,3736.455874
17253.017,1725.3017,0.224686,-0.572067,0.554077,0.827494,3736.485413
17282.561,1728.2561,0.457092,-0.842529,0.794937,1.245277,3736.514957
17312.102,1731.2102,0.012909,-1.401108,0.707123,1.569488,3736.544498
17341.644,1734.1644,0.153564,-1.150894,0.373138,1.219578,3736.57404
17371.185,1737.1185,0.060638,-1.658569,-0.305038,1.687477,3736.603581
17400.723,1740.0723,-0.306458,-1.818665,-0.10495,1.847288,3736.633119
17430.272,1743.0272,-0.180878,-1.417374,0.258011,1.451976,3736.662668
17459.812,1745.9812,0.058685,-1.108688,0.225296,1.132869,3736.692208
17489.353,1748.9353,0.122147,-1.086441,0.228943,1.117,3736.721749
17518.896,1751.8896,0.01857,-1.032349,0.216049,1.054877,3736.751292
17548.432,1754.8432,-0.076477,-1.010651,0.261765,1.046797,3736.780828
17577.906,1757.7906,-0.072952,-0.969543,0.176682,0.988207,3736.810302
17607.451,1760.7451,-0.115585,-0.930206,0.096817,0.942347,3736.839847
17636.99,1763.699,-0.251617,-0.914536,0.066086,0.950817,3736.869386
17666.529,1766.6529,-0.205185,-0.896088,0.062531,0.921403,3736.898925
17696.068,1769.6068,-0.133072,-0.966202,0.089783,0.979446,3736.928464
17725.606,1772.5606,-0.125366,-0.971176,0.166901,0.993356,3736.958002
17755.141,1775.5141,-0.086304,-0.986542,0.237091,1.018295,3736.987537
17784.69,1778.469,0.054291,-0.973068,0.29213,1.017423,3737.017086
17814.234,1781.4234,0.059036,-0.987747,0.260452,1.023213,3737.04663
17843.776,1784.3776,-0.106354,-1.062576,0.169754,1.081294,3737.076172
17873.319,1787.3319,0.034332,-0.996994,0.192001,1.015894,3737.105715
17902.858,1790.2858,-0.003815,-0.991302,0.395828,1.067415,3737.135254
17932.397,1793.2397,-0.024002,-1.14563,0.410873,1.217317,3737.164793
17961.938,1796.1938,0.471207,-0.8582,0.39447,1.055533,3737.194334
17991.477,1799.1477,0.57193,-0.707764,0.066299,0.912375,3737.223873
18021.015,1802.1015,-0.550781,-0.869171,1.198883,1.579917,3737.253411
18050.555,1805.0555,-1.139603,-2.735245,-1.92009,3.530864,3737.282951
18080.096,1808.0096,-0.09758,-0.807739,0.365372,0.891886,3737.312492
18109.633,1810.9633,0.13327,-0.675659,0.526596,0.866937,3737.342029
18139.176,1813.9176,0.346848,-0.381073,0.366074,0.632084,3737.371572
18168.719,1816.8719,0.582092,-0.763123,0.459763,1.064222,3737.401115
18198.26,1819.826,0.101471,-1.22261,0.631866,1.379974,3737.430656
18227.801,1822.7801,0.289322,-1.484634,0.527283,1.601834,3737.460197
18257.343,1825.7343,0.437531,-1.607941,0.594177,1.769167,3737.489739
18286.879,1828.6879,0.472382,-1.128052,0.437073,1.298722,3737.519275
18316.424,1831.6424,0.232101,-0.807846,0.336975,0.90556,3737.54882
18345.965,1834.5965,0.192963,-0.697128,0.391891,0.822679,3737.578361
18375.512,1837.5512,0.324722,-0.545776,0.239792,0.678835,3737.607908
18405.052,1840.5052,0.317947,-0.468338,0.214081,0.605196,3737.637448
18434.594,1843.4594,0.227249,-0.256226,0.241272,0.418934,3737.66699
18464.118,1846.4118,0.052689,-0.352356,0.360413,0.506782,3737.696514
18493.68,1849.368,0.221725,-0.706741,0.253464,0.782873,3737.726076
18523.223,1852.3223,0.540329,-0.899811,0.638153,1.228354,3737.755619
18552.764,1855.2764,0.069977,-1.349915,0.990494,1.675782,3737.78516
18582.309,1858.2309,-0.39032,-0.899673,0.652451,1.177902,3737.814705
18611.85,1861.185,0.061462,-1.54895,-0.293625,1.577733,3737.844246
18641.395,1864.1395,-0.173492,-1.778915,-0.139816,1.792816,3737.873791
18670.937,1867.0937,-0.068069,-1.529449,0.097092,1.534039,3737.903333
18700.48,1870.048,0.126755,-1.181,0.111343,1.19299,3737.932876
18730.026,1873.0026,0.117569,-1.139023,0.23674,1.169291,3737.962422
18759.568,1875.9568,0.023804,-1.085846,0.282181,1.122165,3737.991964
18789.109,1878.9109,-0.001144,-0.98082,0.179062,0.997031,3738.021505
18818.651,1881.8651,-0.123367,-0.970734,0.223297,1.003696,3738.051047
18848.195,1884.8195,-0.015686,-0.981064,0.230774,1.007963,3738.080591
18877.738,1887.7738,-0.000183,-0.990891,0.138382,1.000507,3738.110134
18907.279,1890.7279,-0.184097,-0.963791,0.108627,0.987211,3738.139675
18936.821,1893.6821,-0.393814,-0.896591,0.079773,0.982512,3738.169217
18966.363,1896.6363,-0.271698,-0.908585,0.057098,0.950056,3738.198759
18995.907,1899.5907,0.012375,-1.008255,0.073151,1.010981,3738.228303
19025.453,1902.5453,-0.131424,-0.989426,0.188568,1.015772,3738.257849
19055.001,1905.5001,-0.125198,-0.95549,0.265991,0.999694,3738.287397
19084.546,1908.4546,-0.098099,-0.945541,0.296524,0.99579,3738.316942
19114.09,1911.409,-0.149475,-1.026917,0.245392,1.066357,3738.346486
19143.635,1914.3635,-0.01947,-1.001678,0.136551,1.011131,3738.376031
19173.182,1917.3182,-0.191971,-0.905273,0.212402,0.949467,3738.405578
19202.729,1920.2729,0.664093,-1.492844,0.264771,1.655205,3738.435125
19232.278,1923.2278,0.142014,-0.974869,0.560333,1.133362,3738.464674
19261.823,1926.1823,0.262314,-0.221695,0.468781,0.58113,3738.494219
19291.366,1929.1366,-0.131348,-1.078033,0.151245,1.096487,3738.523762
19320.911,1932.0911,-0.569122,-2.894287,-0.777634,3.050494,3738.553307
19350.454,1935.0454,0.121613,-0.843384,0.290863,0.900382,3738.58285
19379.996,1937.9996,-0.010147,-0.741699,0.362671,0.825682,3738.612392
19409.539,1940.9539,0.012833,-0.536102,0.38092,0.657777,3738.641935
19439.081,1943.9081,0.571579,-0.77179,0.339737,1.018716,3738.671477
19468.623,1946.8623,0.298935,-1.236465,0.645645,1.426558,3738.701019
19498.162,1949.8162,-0.081146,-1.566925,0.749924,1.73903,3738.730558
19527.703,1952.7703,0.372025,-1.577759,0.58429,1.723113,3738.760099
19557.245,1955.7245,0.300171,-1.115036,0.470856,1.247042,3738.789641
19586.785,1958.6785,0.137894,-0.703125,0.425537,0.833355,3738.819181
19616.325,1961.6325,0.216797,-0.463715,0.380264,0.637678,3738.848721
19645.864,1964.5864,0.263,-0.350601,0.304459,0.533653,3738.87826
19675.404,1967.5404,0.329041,-0.2957,0.254959,0.510598,3738.9078
19704.948,1970.4948,0.373077,-0.21283,0.299988,0.523904,3738.937344
19734.491,1973.4491,0.249725,-0.297592,0.272049,0.474273,3738.966887
19764.032,1976.4032,0.173798,-0.569427,0.42955,0.734143,3738.996428
19793.573,1979.3573,0.145401,-0.759995,0.659851,1.016925,3739.025969
19823.113,1982.3113,0.212173,-1.540756,0.97403,1.835124,3739.055509
19852.65,1985.265,-0.047424,-1.015732,0.7892,1.287166,3739.085046
19882.197,1988.2197,0.15596,-1.566559,-0.084915,1.576591,3739.114593
19911.74,1991.174,-0.398865,-1.920517,-0.371414,1.996353,3739.144136
19941.281,1994.1281,-0.2995,-1.633972,-0.001266,1.661194,3739.173677
19970.822,1997.0822,0.098114,-1.158966,0.044983,1.163981,3739.203218
20000.365,2000.0365,0.026627,-1.058151,0.177307,1.073234,3739.232761
20029.906,2002.9906,-0.020981,-1.021011,0.194473,1.039579,3739.262302
20059.453,2005.9453,-0.071884,-0.990295,0.193985,1.011673,3739.291849
20088.997,2008.8997,-0.021149,-0.936996,0.127701,0.945895,3739.321393
20118.539,2011.8539,-0.199127,-0.908493,0.22435,0.956736,3739.350935
20148.08,2014.808,-0.010666,-0.959824,0.221588,0.985128,3739.380476
20177.625,2017.7625,0.022034,-1.009521,0.263763,1.043643,3739.410021
20207.163,2020.7163,0.031281,-0.965668,0.236862,0.994785,3739.439559
20236.71,2023.671,-0.018799,-0.958298,0.260071,0.993139,3739.469106
20266.253,2026.6253,-0.106262,-1.009598,0.226303,1.040093,3739.498649
20295.795,2029.5795,-0.026886,-0.931702,0.20871,0.95517,3739.528191
20325.339,2032.5339,-0.225555,-0.978973,0.213806,1.027121,3739.557735
20354.884,2035.4884,-0.317673,-0.970169,0.159485,1.033237,3739.58728
20384.425,2038.4425,-0.148788,-0.896347,0.130112,0.917881,3739.616821
20413.971,2041.3971,-0.111588,-1.039932,0.10379,1.051039,3739.646367
20443.517,2044.3517,-0.173691,-1.054367,0.152725,1.079437,3739.675913
20473.062,2047.3062,-0.117432,-0.855377,0.291687,0.911341,3739.705458
20502.607,2050.2607,-0.073914,-1.131332,0.346039,1.185377,3739.735003
20532.149,2053.2149,0.196777,-1.025421,0.218903,1.066831,3739.764545
20561.682,2056.1682,1.12619,-0.397278,-0.257263,1.221605,3739.794078
20591.239,2059.1239,-0.785767,-2.028793,0.58931,2.254045,3739.823635
20620.781,2062.0781,-0.157928,-1.053757,0.031876,1.066002,3739.853177
20650.323,2065.0323,0.396927,-0.881546,0.364456,1.0332,3739.882719
20679.862,2067.9862,0.090836,-0.485199,0.43898,0.660585,3739.912258
20709.403,2070.9403,0.605392,-0.717484,0.490692,1.059274,3739.941799
20738.948,2073.8948,0.433182,-1.069366,0.689041,1.343863,3739.971344
20768.49,2076.849,0.059723,-1.645599,0.540512,1.733124,3740.000886
20798.035,2079.8035,0.249649,-1.704285,0.745941,1.877056,3740.030431
20827.577,2082.7577,0.508972,-1.14122,0.719803,1.442065,3740.059973
20857.119,2085.7119,0.389572,-0.664307,0.348816,0.845424,3740.089515
20886.663,2088.6663,0.475891,-0.445923,0.367325,0.748497,3740.119059
20916.208,2091.6208,0.323898,-0.394974,0.379257,0.6362,3740.148604
20945.748,2094.5748,0.129608,-0.314301,0.279602,0.440182,3740.178144
20975.291,2097.5291,0.308578,-0.172928,0.335358,0.487432,3740.207687
21004.834,2100.4834,0.357864,-0.238785,0.294128,0.521149,3740.23723
21034.377,2103.4377,0.358002,-0.484497,0.702911,0.925736,3740.266773
21063.924,2106.3924,0.239365,-0.928375,0.422592,1.04774,3740.29632
21093.47,2109.347,0.561813,-1.439514,1.034531,1.859594,3740.325866
21123.016,2112.3016,-0.051468,-1.108521,0.894943,1.425619,3740.355412
21152.56,2115.256,0.026733,-1.659454,-0.208084,1.672663,3740.384956
21182.105,2118.2105,-0.1474,-2.085678,-0.315872,2.114605,3740.414501
21211.653,2121.1653,-0.106644,-1.464951,0.183716,1.480272,3740.444049
21241.197,2124.1197,-0.022842,-1.106049,0.066757,1.108297,3740.473593
21270.741,2127.0741,-0.0513,-1.060501,0.1427,1.071288,3740.503137
21300.284,2130.0284,-0.083344,-0.966736,0.193787,0.989483,3740.53268
21329.829,2132.9829,-0.055313,-0.996063,0.243149,1.026802,3740.562225
21359.375,2135.9375,-0.005508,-0.96376,0.256134,0.997231,3740.591771
21388.918,2138.8918,0.007309,-0.989594,0.280655,1.028648,3740.621314
21418.462,2141.8462,0.066055,-0.955795,0.220108,0.983034,3740.650858
21448.005,2144.8005,-0.15741,-0.969223,0.193192,1.000747,3740.680401
21477.547,2147.7547,-0.294693,-0.908432,0.150146,0.966766,3740.709943
