time (ms),time (ds),accelerometerTimestamp_sinceReboot,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
27835.74512,2783.574512,20057.5577,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.90188599,39.60051727,-16.69950867,94.29177094,80.83309937,10,20057.5577,0.098617554,1.255966187,0.427536011,20057.53793,-0.254032811,-0.502710804,-0.245199372,20057.53793,-1.177408825,0.737933986,-1.182919611,-0.177210242,-0.580624878,-0.240863606,-0.09611363,0.229955941,0.638154745,-0.266259364,0.537763553,-0.597173103,0.532259896,0.254454076,0.925714195,-0.279832631,-13.11293983,42.98101044,-15.70263958,2
27845.41313,2784.541313,20057.56737,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.3081789,39.42589951,-16.80007172,94.49791718,81.03924561,10,20057.56737,0.031234741,1.292037964,0.375289917,20057.55792,-1.075923738,-0.21908042,-0.205838916,20057.55792,-1.160116611,0.745429557,-1.195941264,-0.99907136,-0.29701516,-0.20150429,-0.149729043,0.325405478,0.696572721,-0.273605433,0.539093417,-0.593340559,0.531474681,0.248346597,0.930560708,-0.26903671,-13.44104099,42.91651917,-15.60127449,2
27855.10312,2785.510312,20057.57706,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.44787598,39.77513885,-16.39785004,96.8182373,83.35956573,10,20057.57706,-0.040649414,1.304244995,0.287017822,20057.56791,-1.478519393,-0.046754456,-0.213611086,20057.56791,-1.139674162,0.762857397,-1.206807101,-1.401667356,-0.124688886,-0.209276468,-0.214761019,0.357553899,0.632633269,-0.278087155,0.542213858,-0.590154207,0.529518346,0.24599576,0.934484065,-0.257343322,-13.44104099,42.91651917,-15.60127449,2
27864.78013,2786.478013,20057.58674,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.44787598,39.77513885,-16.39785004,96.8182373,83.35956573,10,20057.58674,-0.084609985,1.301116943,0.180618286,20057.56791,-1.478519393,-0.046754456,-0.213611086,20057.56791,-1.139674162,0.762857397,-1.206807101,-1.401667356,-0.124688886,-0.209276468,-0.214761019,0.357553899,0.632633269,-0.278087155,0.542213858,-0.590154207,0.529518346,0.24599576,0.934484065,-0.257343322,-13.44104099,42.91651917,-15.60127449,2
27874.45113,2787.445113,20057.59641,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.44787598,39.77513885,-16.39785004,96.8182373,83.35956573,10,20057.59641,-0.052001953,1.307250977,0.069152832,20057.58789,-2.431790182,0.100812631,-0.385900298,20057.58789,-1.068564388,0.829329899,-1.238855683,-2.354938269,0.022878356,-0.38156569,-0.324938416,0.355705231,0.400706768,-0.290271116,0.552900021,-0.580780959,0.522242974,0.240328431,0.945411682,-0.220088497,-14.03964233,43.56188583,-13.08202934,2
27884.13912,2788.413912,20057.6061,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.44787598,39.77513885,-16.39785004,96.8182373,83.35956573,10,20057.6061,0.039382935,1.261810303,-0.015426636,20057.59788,-2.844025947,0.146743106,-0.594580008,20057.59788,-1.015795536,0.87999364,-1.26040654,-2.767174244,0.068809144,-0.590245426,-0.287407339,0.355036378,0.263759285,-0.298516686,0.559986214,-0.574817873,0.516611693,0.2354054,0.952214599,-0.194606453,-14.03964233,43.56188583,-13.08202934,2
27893.82012,2789.382012,20057.61578,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-11.44787598,39.77513885,-16.39785004,96.8182373,83.35956573,10,20057.61578,0.146728516,1.175338745,-0.06187439,20057.59788,-2.844025947,0.146743106,-0.594580008,20057.59788,-1.015795536,0.87999364,-1.26040654,-2.767174244,0.068809144,-0.590245426,-0.287407339,0.355036378,0.263759285,-0.298516686,0.559986214,-0.574817873,0.516611693,0.2354054,0.952214599,-0.194606453,-14.03964233,43.56188583,-13.08202934,2
27903.48412,2790.348412,20057.62544,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-12.39082336,39.94975662,-15.29175568,98.81855774,85.35988617,10,20057.62544,0.221832275,1.129211426,-0.100372314,20057.61787,-3.191734651,0.270198998,-1.068324941,20057.61787,-0.878557243,1.014282995,-1.310623205,-3.114883184,0.192265198,-1.063990355,-0.071701154,0.208993286,0.074011356,-0.318361038,0.57506815,-0.562628141,0.501390513,0.21842967,0.966345429,-0.135885745,-14.89492989,44.2129364,-9.447034836,2
27913.17812,2791.317812,20057.63514,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-12.39082336,39.94975662,-15.29175568,98.81855774,85.35988617,10,20057.63514,0.305236816,1.105026245,-0.186218262,20057.62786,-3.163558939,0.377538771,-1.161199754,20057.62786,-0.79126369,1.10166335,-1.33578031,-3.08670783,0.29960528,-1.15686512,0.014131609,0.15670082,0.004906093,-0.328589873,0.582571448,-0.556942611,0.492396316,0.20770067,0.972510636,-0.10527841,-14.89492989,44.2129364,-9.447034836,2
27922.85612,2792.285612,20057.64482,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-12.39082336,39.94975662,-15.29175568,98.81855774,85.35988617,10,20057.64482,0.377166748,1.138397217,-0.255584717,20057.62786,-3.163558939,0.377538771,-1.161199754,20057.62786,-0.79126369,1.10166335,-1.33578031,-3.08670783,0.29960528,-1.15686512,0.014131609,0.15670082,0.004906093,-0.328589873,0.582571448,-0.556942611,0.492396316,0.20770067,0.972510636,-0.10527841,-14.89492989,44.2129364,-9.447034836,2
27932.53513,2793.253513,20057.65449,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-13.08930397,41.13717651,-11.26963806,106.3838501,92.92517853,10,20057.65449,0.471160889,1.205062866,-0.303100586,20057.63785,-3.035501104,0.39982357,-1.163143329,20057.63785,-0.689066201,1.204552047,-1.358558558,-2.958650112,0.321890235,-1.158808708,0.180489168,0.160835236,-0.180149287,-0.33839856,0.58971917,-0.551537067,0.483243808,0.19667758,0.97756201,-0.07543543,-14.89492989,44.2129364,-9.447034836,2
27942.21513,2794.221513,20057.66417,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-13.08930397,41.13717651,-11.26963806,106.3838501,92.92517853,10,20057.66417,0.557144165,1.270690918,-0.323440552,20057.64782,-2.858083443,0.383232609,-1.127057496,20057.64782,-0.572346998,1.321970899,-1.377935696,-2.781232834,0.305299491,-1.122722864,0.285396516,0.223602906,-0.255899519,-0.347671541,0.596258299,-0.546409796,0.474380517,0.185764372,0.981459975,-0.047201082,-16.34237671,44.36165237,-5.555136681,2
27951.88913,2795.188913,20057.67385,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-13.08930397,41.13717651,-11.26963806,106.3838501,92.92517853,10,20057.67385,0.612091064,1.325866699,-0.32522583,20057.66782,-2.58450516,0.581121191,-0.867848299,20057.66782,-0.294984326,1.602707892,-1.403141853,-2.507654428,0.503188193,-0.863513768,0.390358955,0.284712046,-0.328764737,-0.36353509,0.608690669,-0.536666553,0.457522588,0.16678521,0.985978901,0.005324184,-16.34237671,44.36165237,-5.555136681,2
27961.57512,2796.157512,20057.68353,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-13.08930397,41.13717651,-11.26963806,106.3838501,92.92517853,10,20057.68353,0.605438232,1.33807373,-0.290649414,20057.66782,-2.58450516,0.581121191,-0.867848299,20057.66782,-0.294984326,1.602707892,-1.403141853,-2.507654428,0.503188193,-0.863513768,0.390358955,0.284712046,-0.328764737,-0.36353509,0.608690669,-0.536666553,0.457522588,0.16678521,0.985978901,0.005324184,-16.34237671,44.36165237,-5.555136681,2
27971.25413,2797.125413,20057.69321,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-13.08930397,41.13717651,-11.26963806,106.3838501,92.92517853,10,20057.69321,0.563232422,1.283660889,-0.272018433,20057.67779,-2.444138727,0.818184606,-0.745929583,20057.67779,-0.144478877,1.757954589,-1.408174813,-2.367288589,0.740251958,-0.741595089,0.446359903,0.351267487,-0.320774794,-0.369520506,0.61523759,-0.532301789,0.448990099,0.159078315,0.986806214,0.030125393,-17.58260536,44.17476654,-2.308932781,2
27980.91112,2798.091112,20057.70287,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-13.08930397,41.13717651,-11.26963806,106.3838501,92.92517853,10,20057.70287,0.492736816,1.199966431,-0.266189575,20057.68778,-2.259155025,1.041234734,-0.661528682,20057.68778,-0.000283237,1.909361727,-1.408921352,-2.182304859,0.963302195,-0.657194197,0.411212683,0.296734065,-0.325548172,-0.374153331,0.621911691,-0.528606481,0.440238937,0.152019724,0.986926854,0.053529732,-17.58260536,44.17476654,-2.308932781,2
27990.61312,2799.061312,20057.71257,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-14.17194557,41.87057495,-8.688766479,109.3731079,95.91443634,10,20057.71257,0.41166687,1.105834961,-0.267089844,20057.6978,-2.056107102,1.177288709,-0.602562035,20057.6978,0.129331645,2.047973287,-1.406478089,-1.979257107,1.099356294,-0.598227501,0.347429693,0.21343632,-0.341317415,-0.377656615,0.62844204,-0.525612661,0.43147122,0.145307109,0.986530125,0.075127833,-17.58260536,44.17476654,-2.308932781,2
28000.29412,2800.029412,20057.72225,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-14.17194557,41.87057495,-8.688766479,109.3731079,95.91443634,10,20057.72225,0.371917725,1.089691162,-0.300872803,20057.70779,-1.840357498,1.183919448,-0.579063366,20057.70779,0.24133946,2.169541894,-1.402131456,-1.763507724,1.10598731,-0.574728847,0.273002028,0.120025195,-0.361700416,-0.380447852,0.634479883,-0.523219614,0.423008209,0.138664842,0.985809743,0.094610579,-18.4116478,43.8964653,-0.026737928,2
28009.94712,2800.994712,20057.73191,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-14.69580364,41.90550232,-6.107910156,109.0462952,95.5876236,10,20057.73191,0.390014648,1.192855835,-0.380905151,20057.71778,-1.625793533,1.118337774,-0.585115666,20057.71778,0.33659854,2.27400965,-1.397017677,-1.548943877,1.040405631,-0.580781162,0.240031064,0.104752712,-0.412685841,-0.382870383,0.6397787,-0.521353076,0.415071626,0.131886661,0.984938443,0.111813031,-18.4116478,43.8964653,-0.026737928,2
28019.65513,2801.965513,20057.74161,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-14.69580364,41.90550232,-6.107910156,109.0462952,95.5876236,10,20057.74161,0.377929688,1.221755981,-0.414337158,20057.72777,-1.451669935,0.926760885,-0.588154866,20057.72777,0.418306351,2.36356421,-1.391668889,-1.374820471,0.848828971,-0.583820403,0.264960587,0.2088563,-0.507816136,-0.385281987,0.644215253,-0.519762813,0.407910673,0.125054061,0.98399955,0.126910999,-18.4116478,43.8964653,-0.026737928,2
28029.33513,2802.933513,20057.75129,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.35935974,42.0801239,-4.130371094,110.1640549,96.7053833,10,20057.75129,0.323242188,1.129364014,-0.312255859,20057.73777,-1.283011944,0.456288444,-0.650580427,20057.73777,0.490461348,2.439609044,-1.38665957,-1.206162572,0.378356725,-0.646245956,0.259697199,0.238661304,-0.554143965,-0.388510722,0.647273367,-0.517979377,0.402236214,0.118232496,0.983094692,0.139806792,-19.19584846,43.53590393,1.425993919,2
28039.00813,2803.900813,20057.76097,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.35935974,42.0801239,-4.130371094,110.1640549,96.7053833,10,20057.76097,0.294021606,1.005844116,0.007217407,20057.74776,-1.316535016,-0.230798062,-0.638267568,20057.74776,0.55794182,2.504651119,-1.381190992,-1.239685774,-0.308729678,-0.633933127,0.211150855,0.147285312,-0.463771433,-0.393338792,0.648877788,-0.51511173,0.398625282,0.112091333,0.982078671,0.151515573,-19.19584846,43.53590393,1.425993919,2
28048.67212,2804.867212,20057.77063,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.35935974,42.0801239,-4.130371094,110.1640549,96.7053833,10,20057.77063,0.252807617,0.911437988,0.155929565,20057.75775,-1.569087376,-0.703104355,-0.632278918,20057.75775,0.626750135,2.565161185,-1.373026625,-1.492238402,-0.781035781,-0.627944469,0.186931401,0.025336884,-0.157516479,-0.399991573,0.649902829,-0.510330511,0.396479285,0.107090212,0.980507255,0.164733887,-19.19584846,43.53590393,1.425993919,2
28058.34712,2805.834712,20057.78031,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.35935974,42.0801239,-4.130371094,110.1640549,96.7053833,10,20057.78031,0.19569397,0.866149902,0.189743042,20057.76771,-1.800658554,-0.545239356,-0.601807028,20057.76771,0.695579032,2.625677925,-1.361950308,-1.723809719,-0.623170555,-0.597472548,0.150524795,-0.066832833,-0.024415724,-0.407028821,0.651536786,-0.504722964,0.393804628,0.102282815,0.978270829,0.180345297,-19.99038315,43.06813812,3.377714157,2
28068.05912,2806.805912,20057.79002,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.35935974,42.0801239,-4.130371094,110.1640549,96.7053833,10,20057.79002,0.173828125,0.822982788,0.170654297,20057.7777,-1.990465507,-0.363873026,-0.545487297,20057.7777,0.759331444,2.68318639,-1.348034771,-1.913616657,-0.4418042,-0.541152835,0.097930893,-0.109141171,-0.008372325,-0.413697735,0.654149729,-0.498734968,0.39013555,0.097763076,0.975291073,0.198115364,-19.99038315,43.06813812,3.377714157,2
28077.71413,2807.771413,20057.79967,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.95306683,42.11504745,-1.817649841,109.4039001,95.94522858,10,20057.79967,0.108978271,0.762084961,-0.040328979,20057.7877,-2.006163244,-0.032833048,-0.448205484,20057.7877,0.813548431,2.733991092,-1.33245171,-1.929314494,-0.110763974,-0.443871051,0.080238305,-0.14874734,-0.046097852,-0.419482916,0.657579013,-0.492894145,0.385589531,0.09358982,0.971730113,0.216752157,-19.99038315,43.06813812,3.377714157,2
28087.41913,2808.741913,20057.80938,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-15.95306683,42.11504745,-1.817649841,109.4039001,95.94522858,10,20057.80938,0.029876709,0.735046387,-0.216888428,20057.79772,-1.97235974,-0.004397678,-0.325155724,20057.79772,0.856252597,2.774826335,-1.316180814,-1.895511389,-0.082328446,-0.320821315,0.018656822,-0.205675244,-0.275450677,-0.42442126,0.661382978,-0.48717935,0.380913943,0.090321451,0.967760205,0.235121697,-20.59615707,42.49580002,5.982841969,2
28097.09912,2809.709912,20057.81906,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-16.96586227,42.56905746,0.293968201,108.5119629,95.05329132,10,20057.81906,0.022460938,0.779373169,-0.364151001,20057.80771,-2.024724411,-0.437743522,-0.216337896,20057.80771,0.89039397,2.803968398,-1.298940197,-1.947876096,-0.515674233,-0.212003484,-0.059069529,-0.228227764,-0.470248818,-0.429788252,0.664802413,-0.480435586,0.377493652,0.088946238,0.963274121,0.253360391,-20.59615707,42.49580002,5.982841969,2
28106.77912,2810.677912,20057.82874,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-16.96586227,42.56905746,0.293968201,108.5119629,95.05329132,10,20057.82874,0.04258728,0.862121582,-0.261566162,20057.82769,-2.226891095,-2.079593253,-0.154870008,20057.82769,0.946368548,2.82636886,-1.259712026,-2.150042772,-2.157523632,-0.150535598,-0.072436243,-0.172629073,-0.655160069,-0.446005862,0.668268881,-0.460003566,0.378010837,0.094897181,0.952002227,0.291009068,-20.73668861,42.2230072,7.286745548,2
28116.43212,2811.643212,20057.83839,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-16.96586227,42.56905746,0.293968201,108.5119629,95.05329132,10,20057.83839,0.046447754,0.881668091,-0.111434937,20057.83768,-2.105562003,-2.348099279,-0.250482018,20057.83768,0.97330197,2.828044185,-1.240835866,-2.02871418,-2.426029444,-0.246147648,-0.05734773,-0.083933569,-0.569774926,-0.456078519,0.667904756,-0.448167407,0.380843271,0.09993501,0.946055174,0.308208764,-20.73668861,42.2230072,7.286745548,2
28126.13813,2812.613813,20057.8481,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-16.96586227,42.56905746,0.293968201,108.5119629,95.05329132,10,20057.8481,0.085189819,0.842132568,-0.017868042,20057.83768,-2.105562003,-2.348099279,-0.250482018,20057.83768,0.97330197,2.828044185,-1.240835866,-2.02871418,-2.426029444,-0.246147648,-0.05734773,-0.083933569,-0.569774926,-0.456078519,0.667904756,-0.448167407,0.380843271,0.09993501,0.946055174,0.308208764,-20.73668861,42.2230072,7.286745548,2
28135.78913,2813.578913,20057.85775,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.38495255,42.35951233,2.573173523,106.9550858,93.49641418,10,20057.85775,0.144012451,0.832733154,-0.079193115,20057.84766,-1.999980982,-2.210377632,-0.246988217,20057.84766,0.998568393,2.828516523,-1.223091128,-1.923133135,-2.288307667,-0.242653847,-0.019753946,-0.098024555,-0.342046082,-0.465808162,0.667166973,-0.436767645,0.383594852,0.104943767,0.940157115,0.32417804,-20.34662819,41.41008759,11.709342,2
28145.49313,2814.549313,20057.86745,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.38495255,42.35951233,2.573173523,106.9550858,93.49641418,10,20057.86745,0.176086426,0.798477173,-0.13633728,20057.85766,-1.848340589,-2.066079042,-0.215682759,20057.85766,1.020517824,2.82741153,-1.206507056,-1.771493077,-2.144008875,-0.2113484,0.033906832,-0.101644062,-0.41803816,-0.47469423,0.666399213,-0.426040148,0.386092307,0.110105619,0.934377193,0.338845044,-20.34662819,41.41008759,11.709342,2
28155.15413,2815.515413,20057.87711,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.38495255,42.35951233,2.573173523,106.9550858,93.49641418,10,20057.87711,0.212158203,0.734313965,-0.158401489,20057.86765,-1.671087511,-2.068031139,-0.20507166,20057.86765,1.039849718,2.82403725,-1.191602503,-1.594240069,-2.145960808,-0.200737298,0.060502123,-0.13048619,-0.488000959,-0.483043667,0.665207227,-0.415873331,0.388866987,0.115584306,0.928963363,0.351663679,-20.34662819,41.41008759,11.709342,2
28164.82812,2816.482812,20057.88679,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.69926834,41.9054985,8.036552429,98.3326416,84.87397003,10,20057.88679,0.258270264,0.655960083,-0.12802124,20057.88764,-1.333748358,-1.936162321,-0.002057292,20057.88764,1.067327054,2.807405249,-1.165685985,-1.256901026,-2.014091969,0.002277056,0.082886145,-0.184744954,-0.53071779,-0.497603572,0.662230207,-0.396630373,0.395633903,0.129272059,0.919058919,0.372316331,-19.85050583,40.72106934,14.6164608,2
28174.50412,2817.450412,20057.89646,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.69926834,41.9054985,8.036552429,98.3326416,84.87397003,10,20057.89646,0.284500122,0.57333374,-0.146759033,20057.88764,-1.333748358,-1.936162321,-0.002057292,20057.88764,1.067327054,2.807405249,-1.165685985,-1.256901026,-2.014091969,0.002277056,0.082886145,-0.184744954,-0.53071779,-0.497603572,0.662230207,-0.396630373,0.395633903,0.129272059,0.919058919,0.372316331,-19.85050583,40.72106934,14.6164608,2
28184.18913,2818.418913,20057.90615,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.69926834,41.9054985,8.036552429,98.3326416,84.87397003,10,20057.90615,0.306289673,0.494247437,-0.134475708,20057.89763,-1.089934096,-1.741548895,0.099123921,20057.89763,1.074500624,2.795318771,-1.155281563,-1.013087153,-1.819478154,0.103458248,0.147499532,-0.341574907,-0.52646023,-0.503148668,0.660826765,-0.388246716,0.399266692,0.137000591,0.914908648,0.379701197,-19.85050583,40.72106934,14.6164608,2
28193.88612,2819.388612,20057.91585,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.69926834,41.9054985,8.036552429,98.3326416,84.87397003,10,20057.91585,0.307617188,0.447631836,-0.132446289,20057.90762,-0.808850493,-1.504631421,0.191112967,20057.90762,1.077314785,2.781453746,-1.147141284,-0.732003629,-1.582560539,0.195447281,0.161418021,-0.417345017,-0.519198179,-0.507346762,0.659515354,-0.381093735,0.402996682,0.144871652,0.911592484,0.384722471,-18.734272,40.02323532,17.69341278,2
28203.57413,2820.357413,20057.92553,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.69926834,41.9054985,8.036552429,98.3326416,84.87397003,10,20057.92553,0.289016724,0.426727295,-0.108428955,20057.91761,-0.520387003,-1.290077843,0.264726202,20057.91761,1.07612808,2.766224664,-1.141436339,-0.443540424,-1.368006706,0.269060493,0.154999435,-0.461600542,-0.519750237,-0.51023764,0.658262494,-0.37529069,0.40682298,0.152617753,0.909232378,0.387303919,-18.734272,40.02323532,17.69341278,2
28213.18912,2821.318912,20057.93515,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.69926834,41.9054985,8.036552429,98.3326416,84.87397003,10,20057.93515,0.261077881,0.421951294,-0.063308716,20057.9276,-0.243615324,-1.115744122,0.341140549,20057.9276,1.070995437,2.749196709,-1.138035412,-0.166768819,-1.193672895,0.345474839,0.128644869,-0.481084049,-0.495933056,-0.511951396,0.657006715,-0.370691192,0.410896562,0.160371855,0.907811344,0.387504101,-18.734272,40.02323532,17.69341278,2
28222.87112,2822.287112,20057.94483,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.73419189,41.38163757,10.08112335,93.97316742,80.51449585,10,20057.94483,0.231674194,0.430923462,-0.012634277,20057.94757,0.335309025,-0.758870948,0.455612268,20057.94757,1.048912251,2.709642274,-1.138051613,0.41215539,-0.836799622,0.459946573,0.085514113,-0.485866845,-0.44415462,-0.511986408,0.654440879,-0.365158081,0.419805466,0.175563768,0.907818139,0.380845904,-17.83574486,39.94356537,18.76930428,2
28232.54312,2823.254312,20057.9545,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.73419189,41.38163757,10.08112335,93.97316742,80.51449585,10,20057.9545,0.221939087,0.440063477,0.050872803,20057.94757,0.335309025,-0.758870948,0.455612268,20057.94757,1.048912251,2.709642274,-1.138051613,0.41215539,-0.836799622,0.459946573,0.085514113,-0.485866845,-0.44415462,-0.511986408,0.654440879,-0.365158081,0.419805466,0.175563768,0.907818139,0.380845904,-17.83574486,39.94356537,18.76930428,2
28242.20612,2824.220612,20057.96417,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.73419189,41.38163757,10.08112335,93.97316742,80.51449585,10,20057.96417,0.215408325,0.437942505,0.084472656,20057.95756,0.666203062,-0.540377223,0.485483348,20057.95756,1.031721591,2.687289924,-1.141933877,0.743049145,-0.618305564,0.489817619,0.039455093,-0.469375908,-0.322784275,-0.510248675,0.653050407,-0.364572455,0.424568464,0.182483986,0.909439385,0.373657078,-17.83574486,39.94356537,18.76930428,2
28251.89312,2825.189312,20057.97385,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.1055603,41.17209625,11.55590057,88.51629639,75.05762482,10,20057.97385,0.21975708,0.446228027,0.127365112,20057.95756,0.666203062,-0.540377223,0.485483348,20057.95756,1.031721591,2.687289924,-1.141933877,0.743049145,-0.618305564,0.489817619,0.039455093,-0.469375908,-0.322784275,-0.510248675,0.653050407,-0.364572455,0.424568464,0.182483986,0.909439385,0.373657078,-17.83574486,39.94356537,18.76930428,2
28261.56812,2826.156812,20057.98353,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.1055603,41.17209625,11.55590057,88.51629639,75.05762482,10,20057.98353,0.222412109,0.454498291,0.166763306,20057.97756,1.337611273,-0.189215465,0.535818957,20057.97756,0.982687732,2.634694332,-1.157667915,1.414457083,-0.267143577,0.540153205,0.024853112,-0.469641298,-0.223627523,-0.503278321,0.649774766,-0.367890854,0.434925285,0.19490397,0.915869296,0.35099262,-16.65660286,40.49556732,18.6696434,2
28271.25513,2827.125513,20057.99321,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.1055603,41.17209625,11.55590057,88.51629639,75.05762482,10,20057.99321,0.205123901,0.489883423,0.181930542,20057.98755,1.660956048,-0.063025039,0.540208911,20057.98755,0.949873374,2.602897011,-1.16931093,1.737801552,-0.14095293,0.544543207,0.0219323,-0.465983242,-0.168679073,-0.498190247,0.647709553,-0.371657819,0.440623739,0.200479805,0.920481563,0.335442364,-16.65660286,40.49556732,18.6696434,2
28280.93613,2828.093613,20058.0029,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.1055603,41.17209625,11.55590057,88.51629639,75.05762482,10,20058.0029,0.172225952,0.581512451,0.203460693,20057.98755,1.660956048,-0.063025039,0.540208911,20057.98755,0.949873374,2.602897011,-1.16931093,1.737801552,-0.14095293,0.544543207,0.0219323,-0.465983242,-0.168679073,-0.498190247,0.647709553,-0.371657819,0.440623739,0.200479805,0.920481563,0.335442364,-16.65660286,40.49556732,18.6696434,2
28290.61712,2829.061712,20058.01258,1478282013,37.35291749,-122.0350454,51.30396,0.95,291.4453125,6,10,1478282014,-17.1055603,41.17209625,11.55590057,88.51629639,75.05762482,10,20058.01258,0.10723877,0.721817017,0.319213867,20057.99755,1.922261685,-0.044066528,0.508305573,20057.99755,0.911699868,2.566460493,-1.182992146,1.999107122,-0.121994257,0.512639821,-0.033470683,-0.344229192,-0.113858208,-0.492426885,0.645116433,-0.376462071,0.446785027,0.205696642,0.925741673,0.317318887,-15.98195553,41.34950256,17.34026718,2
28300.30912,2830.030912,20058.02227,1478282014,37.35291984,-122.0350567,51.42828,1.07,280.8984375,4,10,1478282014,-16.54677773,41.31179428,12.09218597,85.24388885,71.78521729,10,20058.02227,0.035934448,0.910903931,0.554870605,20058.00753,2.080913648,-0.120766632,0.432762612,20058.00753,0.869369327,2.525397768,-1.198002028,2.157758713,-0.198694125,0.437096864,-0.10325592,-0.20949623,0.021980586,-0.486504268,0.641817916,-0.381833374,0.453416623,0.210494697,0.931313217,0.297233284,-15.98195553,41.34950256,17.34026718,2
