time(ms),time(ds),x_accel,y_accel,z_accel,g_measured,TimeInterval
10842.302,1084.2302,-0.827805,-2.377731,-2.050217,3.246884,3567.109605
10871.841,1087.1841,0.46698,-0.659973,0.532532,0.968104,3567.139144
10901.382,1090.1382,0.484802,-0.522491,0.506973,0.874673,3567.168685
10930.921,1093.0921,0.394501,-0.784836,0.645798,1.090254,3567.198224
10960.46,1096.046,-0.003143,-1.2733,0.728882,1.467165,3567.227763
10990.001,1099.0001,0.143295,-1.621902,0.673996,1.762206,3567.257304
11019.542,1101.9542,0.433182,-1.377609,0.566544,1.551266,3567.286845
11049.085,1104.9085,0.313339,-1.035904,0.519974,1.200688,3567.316388
11078.626,1107.8626,0.135544,-0.662155,0.443817,0.808576,3567.345929
11108.168,1110.8168,0.260468,-0.550659,0.350952,0.703019,3567.375471
11137.711,1113.7711,0.315414,-0.424347,0.285522,0.600899,3567.405014
11167.252,1116.7252,0.40654,-0.365143,0.290253,0.618749,3567.434555
11196.795,1119.6795,0.167938,-0.354706,0.310059,0.500156,3567.464098
11226.335,1122.6335,0.060226,-0.403198,0.525269,0.664908,3567.493638
11255.878,1125.5878,0.060638,-0.728653,0.315109,0.796182,3567.523181
11285.422,1128.5422,0.453156,-0.858856,0.736511,1.218783,3567.552725
11314.964,1131.4964,-0.090134,-1.345367,0.757156,1.546423,3567.582267
11344.506,1134.4506,0.040146,-1.133728,0.546722,1.259308,3567.611809
11374.047,1137.4047,-0.070923,-1.712433,-0.349945,1.749262,3567.64135
11403.588,1140.3588,-0.267517,-1.746109,-0.161209,1.773824,3567.670891
11433.13,1143.313,-0.18544,-1.532059,0.194031,1.555391,3567.700433
11462.672,1146.2672,-0.059082,-1.182922,0.193512,1.200101,3567.729975
11492.213,1149.2213,0.029312,-1.146194,0.153809,1.15684,3567.759516
11521.758,1152.1758,-0.005447,-1.030151,0.245132,1.058929,3567.789061
11551.301,1155.1301,0.010956,-1.013977,0.316071,1.062154,3567.818604
11580.848,1158.0848,-0.06282,-0.955322,0.193832,0.97681,3567.848151
11610.394,1161.0394,-0.118805,-0.937195,0.15007,0.956541,3567.877697
11639.938,1163.9938,-0.137543,-0.939362,0.164719,0.963561,3567.907241
11669.48,1166.948,-0.080902,-0.968689,0.17807,0.988237,3567.936783
11699.023,1169.9023,-0.106705,-0.985199,0.186584,1.008373,3567.966326
11728.562,1172.8562,-0.107269,-0.936798,0.182999,0.960513,3567.995865
11758.111,1175.8111,-0.104996,-0.975601,0.19989,1.001388,3568.025414
11787.653,1178.7653,-0.017517,-0.969681,0.219772,0.994428,3568.054956
11817.196,1181.7196,-0.237686,-0.892426,0.237152,0.953498,3568.084499
11846.735,1184.6735,-0.309753,-1.075714,0.180176,1.13383,3568.114038
11876.278,1187.6278,0.005997,-0.915344,0.178207,0.93255,3568.143581
11905.815,1190.5815,0.166519,-1.228302,0.325165,1.281478,3568.173118
11935.365,1193.5365,0.281708,-1.121506,0.345963,1.20699,3568.202668
11964.908,1196.4908,0.340942,-0.423248,0.657669,0.853176,3568.232211
11994.452,1199.4452,0.018082,-1.340576,-0.104721,1.344782,3568.261755
12023.997,1202.3997,0.034653,-1.164871,1.073792,1.584662,3568.2913
12053.539,1205.3539,-0.266006,-1.754959,-1.049408,2.062013,3568.320842
12083.076,1208.3076,0.53804,-0.556763,0.459198,0.900186,3568.350379
12112.624,1211.2624,0.392899,-0.73877,0.492569,0.970965,3568.379927
12142.164,1214.2164,-0.017426,-0.826752,0.680664,1.071039,3568.409467
12171.706,1217.1706,0.092438,-1.259262,0.658844,1.424205,3568.439009
12201.249,1220.1249,0.570572,-1.668671,0.636322,1.874812,3568.468552
12230.791,1223.0791,0.610413,-1.294037,0.544739,1.530972,3568.498094
12260.329,1226.0329,0.33757,-0.882416,0.416397,1.032472,3568.527632
12289.875,1228.9875,0.208038,-0.584122,0.398956,0.737322,3568.557178
12319.42,1231.942,0.224564,-0.44931,0.239975,0.556684,3568.586723
12348.964,1234.8964,0.383163,-0.390625,0.188461,0.578723,3568.616267
12378.507,1237.8507,0.488907,-0.250443,0.189056,0.580942,3568.64581
12408.051,1240.8051,0.232162,-0.278198,0.097061,0.375119,3568.675354
12437.588,1243.7588,0.201675,-0.482788,0.651733,0.835771,3568.704891
12467.133,1246.7133,0.291031,-0.848862,0.565323,1.060592,3568.734436
12496.672,1249.6672,0.541672,-1.344452,1.041534,1.784868,3568.763975
12526.213,1252.6213,-0.047348,-1.012573,0.705704,1.235137,3568.793516
12555.754,1255.5754,0.08432,-1.524216,-0.091797,1.529304,3568.823057
12585.295,1258.5295,-0.29097,-2.023651,-0.294189,2.06552,3568.852598
12614.834,1261.4834,-0.226288,-1.540634,0.102936,1.560563,3568.882137
12644.381,1264.4381,-0.052353,-1.163055,0.034531,1.164745,3568.911684
12673.921,1267.3921,-0.073563,-1.122391,0.127991,1.132057,3568.941224
12703.463,1270.3463,-0.093842,-1.02301,0.191895,1.045074,3568.970766
12733.006,1273.3006,-0.083405,-1.021118,0.259277,1.056818,3569.000309
12762.55,1276.255,0.070129,-0.976929,0.274765,1.017253,3569.029853
12792.086,1279.2086,0.126221,-1.000259,0.251923,1.03919,3569.059389
12821.629,1282.1629,-0.042419,-0.959106,0.259094,0.994391,3569.088932
12851.17,1285.117,-0.025818,-0.950653,0.277786,0.990744,3569.118473
12880.711,1288.0711,0.09259,-0.967819,0.188171,0.990281,3569.148014
12910.258,1291.0258,-0.133957,-0.921814,0.226395,0.958614,3569.177561
12939.803,1293.9803,-0.205826,-0.961563,0.240143,1.012243,3569.207106
12969.345,1296.9345,0.078995,-0.995789,0.14679,1.009645,3569.236648
12998.887,1299.8887,0.039032,-0.971146,0.263367,1.00698,3569.26619
13028.429,1302.8429,-0.327133,-1.002899,0.362442,1.115431,3569.295732
13057.973,1305.7973,-0.048874,-0.985443,0.181686,1.003243,3569.325276
13087.515,1308.7515,0.16153,-1.196136,0.292618,1.241958,3569.354818
13117.059,1311.7059,0.641281,-1.028427,0.373627,1.268267,3569.384362
13146.601,1314.6601,0.177521,-0.688599,0.954071,1.18993,3569.413904
13176.143,1317.6143,0.042023,-0.672302,0.386261,0.776501,3569.443446
13205.691,1320.5691,-0.217117,-2.157913,0.176804,2.176003,3569.472994
13235.229,1323.5229,0.312439,-1.045273,-0.006622,1.090989,3569.502532
13264.778,1326.4778,0.858765,-0.628143,0.666138,1.255301,3569.532081
13294.324,1329.4324,0.740128,-0.778091,0.726669,1.296635,3569.561627
13323.871,1332.3871,-0.206818,-0.94664,1.004654,1.39579,3569.591174
13353.417,1335.3417,0.014328,-1.501678,0.886398,1.743831,3569.62072
13382.964,1338.2964,0.593231,-1.61821,0.629623,1.834926,3569.650267
13412.511,1341.2511,0.447632,-0.971756,0.422318,1.150233,3569.679814
13442.058,1344.2058,0.176437,-0.545258,0.419373,0.710147,3569.709361
13471.604,1347.1604,0.166046,-0.400894,0.345856,0.554891,3569.738907
13501.149,1350.1149,0.236343,-0.273849,0.328964,0.488947,3569.768452
13530.694,1353.0694,0.436188,-0.238907,0.304535,0.583162,3569.797997
13560.237,1356.0237,0.28537,-0.235138,0.335754,0.499457,3569.82754
13589.78,1358.978,0.004562,-0.399948,0.45816,0.608186,3569.857083
13619.324,1361.9324,0.123352,-0.791672,0.4776,0.932771,3569.886627
13648.867,1364.8867,0.619705,-1.161423,0.833267,1.55797,3569.91617
13678.412,1367.8412,-0.096939,-1.168671,1.106277,1.612153,3569.945715
13707.956,1370.7956,-0.12558,-1.302505,0.128143,1.314805,3569.975259
13737.501,1373.7501,-0.032181,-1.966263,-0.236053,1.980643,3570.004804
13767.046,1376.7046,-0.095276,-1.709366,0.003723,1.712023,3570.034349
13796.59,1379.659,-0.029861,-1.172531,-0.036011,1.173464,3570.063893
13826.135,1382.6135,-0.111328,-1.107819,0.098114,1.117713,3570.093438
13855.682,1385.5682,-0.119019,-1.010788,0.126831,1.025643,3570.122985
13885.227,1388.5227,-0.031006,-1.049408,0.089142,1.053644,3570.15253
13914.772,1391.4772,-0.01503,-1.027847,0.226288,1.052569,3570.182075
13944.317,1394.4317,-0.129013,-0.96199,0.170761,0.98551,3570.21162
13973.859,1397.3859,-0.12648,-0.957901,0.150452,0.977859,3570.241162
14003.402,1400.3402,-0.096603,-0.986618,0.188019,1.009009,3570.270705
14032.943,1403.2943,-0.122955,-0.965103,0.184555,0.990254,3570.300246
14062.486,1406.2486,-0.134476,-0.968689,0.217987,1.001978,3570.329789
14092.031,1409.2031,0.083572,-0.959198,0.250229,0.994816,3570.359334
14121.574,1412.1574,0.057571,-0.971237,0.304657,1.019525,3570.388877
14151.115,1415.1115,-0.17067,-1.024216,0.251846,1.068444,3570.418418
14180.661,1418.0661,-0.121429,-0.936234,0.24826,0.976172,3570.447964
14210.206,1421.0206,-0.143066,-1.080444,0.341309,1.142068,3570.477509
14239.752,1423.9752,0.633408,-1.343552,0.315628,1.518538,3570.507055
14269.295,1426.9295,0.389893,-0.637268,0.595901,0.955628,3570.536598
14298.834,1429.8834,-0.217865,-0.889725,0.482712,1.035416,3570.566137
14328.378,1432.8378,0.106171,-0.575394,1.280045,1.407432,3570.595681
14357.925,1435.7925,-1.03186,-3.043976,-2.121033,3.850884,3570.625228
14387.467,1438.7467,0.486938,-0.812759,0.412125,1.033215,3570.65477
14417.011,1441.7011,0.206009,-0.585236,0.449036,0.765881,3570.684314
14446.557,1444.6557,0.291016,-0.470612,0.364792,0.662751,3570.71386
14476.1,1447.61,0.320114,-0.959839,0.717651,1.240479,3570.743403
14505.638,1450.5638,0.075577,-1.582596,0.633591,1.706388,3570.772941
14535.174,1453.5174,0.281769,-1.695648,0.551331,1.805154,3570.802477
14564.723,1456.4723,0.510162,-1.157028,0.551056,1.379363,3570.832026
14594.262,1459.4262,0.280731,-0.853592,0.486023,1.021591,3570.861565
14623.806,1462.3806,0.08107,-0.56897,0.39061,0.694892,3570.891109
14653.349,1465.3349,0.278839,-0.383514,0.287308,0.554419,3570.920652
14682.898,1468.2898,0.368851,-0.431335,0.265381,0.626521,3570.950201
14712.434,1471.2434,0.388489,-0.252716,0.245544,0.524482,3570.979737
14741.983,1474.1983,0.161804,-0.336121,0.233017,0.439835,3571.009286
14771.527,1477.1527,0.184753,-0.506165,0.776718,0.945319,3571.03883
14801.07,1480.107,0.369766,-0.818359,0.610916,1.08612,3571.068373
14830.612,1483.0612,0.387512,-1.231369,0.819931,1.529288,3571.097915
14860.157,1486.0157,-0.064743,-1.19133,0.726822,1.397043,3571.12746
14889.696,1488.9696,-0.036407,-1.510162,-0.11821,1.515219,3571.156999
14919.244,1491.9244,-0.222015,-1.865631,-0.293991,1.901657,3571.186547
14948.787,1494.8787,-0.222855,-1.647751,0.096375,1.665543,3571.21609
14978.33,1497.833,-0.005295,-1.144974,0.084854,1.148126,3571.245633
15007.873,1500.7873,-0.01564,-1.086533,0.188705,1.102909,3571.275176
15037.415,1503.7415,-0.121414,-1.075455,0.250778,1.110961,3571.304718
15066.951,1506.6951,-0.014587,-0.962036,0.170776,0.977185,3571.334254
15096.497,1509.6497,0.054367,-1.012756,0.253708,1.045466,3571.3638
15126.04,1512.604,0.012482,-0.976318,0.178375,0.992558,3571.393343
15155.584,1515.5584,-0.114777,-0.97728,0.167084,0.998081,3571.422887
15185.127,1518.5127,-0.148468,-0.935242,0.10881,0.953184,3571.45243
15214.67,1521.467,-0.169495,-0.963104,0.067093,0.980204,3571.481973
15244.21,1524.421,-0.119415,-1.000168,0.078964,1.010362,3571.511513
15273.758,1527.3758,-0.094437,-1.00148,0.131287,1.014454,3571.541061
15303.3,1530.33,-0.108582,-0.879684,0.257126,0.922902,3571.570603
15332.843,1533.2843,-0.086395,-0.970078,0.223267,0.999181,3571.600146
15362.385,1536.2385,-0.318558,-1.023865,0.302765,1.114201,3571.629688
15391.927,1539.1927,-0.221649,-0.849976,0.268677,0.918572,3571.65923
15421.462,1542.1462,0.316833,-1.374756,0.456726,1.482881,3571.688765
15451.016,1545.1016,0.814346,-1.316391,0.421326,1.604232,3571.718319
15480.56,1548.056,0.802399,0.051468,0.755646,1.103401,3571.747863
15510.039,1551.0039,-0.472641,-0.629974,0.237823,0.822689,3571.777342
15539.583,1553.9583,-0.740524,-3.602127,-0.911163,3.788656,3571.806886
15569.127,1556.9127,0.298401,-0.830582,0.51738,1.02303,3571.83643
15598.673,1559.8673,0.450851,-0.475143,0.382629,0.758573,3571.865976
15628.219,1562.8219,0.390274,-0.656677,0.323914,0.829734,3571.895522
15657.765,1565.7765,0.136475,-0.923752,0.566193,1.092024,3571.925068
15687.312,1568.7312,-0.051956,-1.304825,0.59082,1.433295,3571.954615
15716.858,1571.6858,0.404587,-1.807053,0.413559,1.897409,3571.984161
15746.404,1574.6404,0.296555,-1.372559,0.570633,1.515745,3572.013707
15775.946,1577.5946,0.235092,-0.872192,0.459671,1.013551,3572.043249
15805.493,1580.5493,0.21463,-0.555679,0.392502,0.713375,3572.072796
15835.037,1583.5037,0.299622,-0.383362,0.264191,0.553657,3572.10234
15864.581,1586.4581,0.378265,-0.440643,0.24292,0.629493,3572.131884
15894.125,1589.4125,0.24234,-0.150024,0.304825,0.417318,3572.161428
15923.669,1592.3669,0.009552,-0.281937,0.324738,0.430156,3572.190972
15953.215,1595.3215,0.188309,-0.535995,0.717636,0.915288,3572.220518
15982.757,1598.2757,0.422104,-0.728195,0.684708,1.085018,3572.25006
16012.3,1601.23,0.491745,-1.29039,0.925369,1.662296,3572.279603
16041.845,1604.1845,-0.034225,-1.107574,0.858246,1.401599,3572.309148
16071.39,1607.139,-0.153091,-1.430511,0,1.43868,3572.338693
16100.931,1610.0931,-0.234283,-2.102753,-0.24942,2.130415,3572.368234
16130.476,1613.0476,-0.116379,-1.505936,-0.12381,1.515492,3572.397779
16160.021,1616.0021,0.134506,-1.172607,-0.002213,1.180299,3572.427324
16189.565,1618.9565,0.041962,-1.123932,0.243332,1.150736,3572.456868
16219.106,1621.9106,-0.121338,-0.989624,0.191986,1.015351,3572.486409
16248.65,1624.865,-0.046371,-0.928543,0.132523,0.939098,3572.515953
16278.193,1627.8193,0.03006,-0.956451,0.184158,0.974483,3572.545496
16307.734,1630.7734,0.004868,-0.964981,0.189774,0.983477,3572.575037
16337.278,1633.7278,-0.007141,-0.986328,0.21106,1.008682,3572.604581
16366.821,1636.6821,-0.081848,-0.982544,0.187073,1.003538,3572.634124
16396.361,1639.6361,-0.110779,-0.968826,0.167892,0.989487,3572.663664
16425.908,1642.5908,-0.170502,-0.967041,0.175751,0.997561,3572.693211
16455.449,1645.5449,-0.12233,-0.992035,0.168884,1.013716,3572.722752
16484.992,1648.4992,0.039917,-0.95433,0.244644,0.985997,3572.752295
16514.536,1651.4536,-0.134766,-0.973526,0.278061,1.021388,3572.781839
16544.08,1654.408,-0.026077,-1.039001,0.146713,1.049633,3572.811383
16573.624,1657.3624,0.046188,-0.952591,0.162048,0.967379,3572.840927
16603.168,1660.3168,0.118652,-1.238953,0.34613,1.291855,3572.870471
16632.709,1663.2709,0.345596,-1.055374,0.306793,1.152117,3572.900012
16662.262,1666.2262,0.293274,-0.455322,0.586365,0.798218,3572.929565
16691.808,1669.1808,-0.4086,-1.254684,0.294205,1.351941,3572.959111
16721.354,1672.1354,0.165924,-1.251755,0.803391,1.496615,3572.988657
16750.899,1675.0899,-0.460724,-1.664444,-1.052551,2.0225,3573.018202
16780.443,1678.0443,0.397446,-0.851685,0.474274,1.052742,3573.047746
16809.982,1680.9982,0.096756,-0.502914,0.429428,0.668351,3573.077285
16839.53,1683.953,0.421173,-0.719223,0.391693,0.920919,3573.106833
16869.073,1686.9073,0.228241,-1.434067,0.5896,1.567249,3573.136376
16898.616,1689.8616,0.001236,-1.456085,0.547119,1.555482,3573.165919
16928.157,1692.8157,0.331345,-1.481888,0.474701,1.59095,3573.19546
16957.701,1695.7701,0.298035,-1.043274,0.433044,1.168235,3573.225004
16987.239,1698.7239,0.101624,-0.733963,0.374191,0.830089,3573.254542
17016.782,1701.6782,0.295288,-0.489685,0.274719,0.634395,3573.284085
17046.32,1704.632,0.261337,-0.422577,0.216156,0.541841,3573.313623
17075.86,1707.586,0.388382,-0.298874,0.236038,0.543949,3573.343163
17105.401,1710.5401,0.164413,-0.316193,0.300125,0.465923,3573.372704
17134.943,1713.4943,0.090286,-0.468246,0.561676,0.736808,3573.402246
17164.485,1716.4485,0.183578,-0.509018,0.542297,0.766085,3573.431788
17194.035,1719.4035,0.313889,-0.870361,0.706985,1.164424,3573.461338
17223.581,1722.3581,0.261108,-1.339325,0.90123,1.635293,3573.490884
17253.123,1725.3123,0.015991,-1.04718,0.551056,1.183429,3573.520426
17282.665,1728.2665,-0.20015,-1.536087,-0.243225,1.56805,3573.549968
17312.206,1731.2206,-0.352524,-1.664505,-0.190567,1.712065,3573.579509
17341.745,1734.1745,-0.361053,-1.68071,0.240631,1.735813,3573.609048
17371.292,1737.1292,0.203033,-1.149078,0.047806,1.167857,3573.638595
17400.837,1740.0837,0.109406,-1.104553,0.11203,1.115598,3573.66814
17430.378,1743.0378,0.052689,-1.043518,0.257187,1.076035,3573.697681
17459.921,1745.9921,-0.051392,-0.962372,0.135681,0.973247,3573.727224
17489.464,1748.9464,-0.170334,-0.986069,0.17865,1.016494,3573.756767
17519.002,1751.9002,-0.063339,-0.938919,0.121185,0.948824,3573.786305
17548.552,1754.8552,-0.093872,-0.969482,0.19957,0.994252,3573.815855
17578.1,1757.81,-0.127747,-0.932755,0.200867,0.962651,3573.845403
17607.643,1760.7643,-0.088318,-0.953537,0.157898,0.970549,3573.874946
17637.191,1763.7191,-0.056488,-0.982391,0.151718,0.995642,3573.904494
17666.735,1766.6735,-0.169373,-0.92012,0.202728,0.957292,3573.934038
17696.277,1769.6277,-0.199661,-0.987183,0.194641,1.025807,3573.96358
17725.826,1772.5826,-0.005386,-0.939224,0.221237,0.964944,3573.993129
17755.371,1775.5371,-0.114517,-0.997513,0.186432,1.021226,3574.022674
17784.914,1778.4914,-0.287598,-1.014191,0.150375,1.064851,3574.052217
17814.458,1781.4458,-0.239944,-0.883911,0.215073,0.940813,3574.081761
17844.004,1784.4004,0.111862,-1.181702,0.261215,1.215387,3574.111307
17873.548,1787.3548,0.350189,-1.216217,0.351303,1.31348,3574.140851
17903.094,1790.3094,0.540955,-0.407425,0.53212,0.861266,3574.170397
17932.638,1793.2638,-0.135574,-1.283112,0.05249,1.291321,3574.199941
17962.183,1796.2183,-0.293091,-1.284515,1.109589,1.722518,3574.229486
17991.726,1799.1726,-0.327133,-1.561707,-0.828186,1.797731,3574.259029
18021.268,1802.1268,0.265793,-0.711365,0.431763,0.873559,3574.288571
18050.81,1805.081,0.410965,-0.483093,0.368484,0.73352,3574.318113
18080.354,1808.0354,0.608902,-0.802612,0.527328,1.137112,3574.347657
18109.895,1810.9895,0.041901,-1.397263,0.604263,1.522903,3574.377198
18139.437,1813.9437,0.117752,-1.654938,0.617722,1.770385,3574.40674
18168.979,1816.8979,0.278885,-1.32135,0.463043,1.427639,3574.436282
18198.52,1819.852,0.301041,-0.97435,0.441055,1.111086,3574.465823
18228.062,1822.8062,0.174606,-0.626999,0.44191,0.786702,3574.495365
18257.602,1825.7602,0.19072,-0.534134,0.348587,0.665722,3574.524905
18287.132,1828.7132,0.281113,-0.443253,0.306625,0.607879,3574.554435
18316.689,1831.6689,0.301788,-0.547867,0.310425,0.698282,3574.583992
18346.231,1834.6231,0.232681,-0.482147,0.266113,0.597848,3574.613534
18375.772,1837.5772,0.14006,-0.417053,0.271317,0.516878,3574.643075
18405.314,1840.5314,0.024185,-0.688965,0.263794,0.738136,3574.672617
18434.856,1843.4856,0.310944,-0.79776,0.526321,1.005048,3574.702159
18464.401,1846.4401,0.328049,-1.131805,0.879837,1.470616,3574.731704
18493.944,1849.3944,-0.187927,-1.108765,0.563873,1.258026,3574.761247
18523.486,1852.3486,0.214218,-1.530655,-0.018753,1.545686,3574.790789
18553.03,1855.303,-0.022369,-1.558899,-0.171722,1.568488,3574.820333
18582.573,1858.2573,-0.225922,-1.657104,0.227905,1.687891,3574.849876
18612.116,1861.2116,0.029419,-1.130127,0.267227,1.161664,3574.879419
18641.656,1864.1656,0.060013,-1.072861,0.245056,1.102127,3574.908959
18671.201,1867.1201,-0.055328,-1.036636,0.240433,1.065591,3574.938504
18700.743,1870.0743,-0.025253,-0.913422,0.141968,0.924733,3574.968046
18730.286,1873.0286,-0.072327,-0.943924,0.17482,0.962697,3574.997589
18759.828,1875.9828,0.042618,-0.978394,0.220886,1.003923,3575.027131
18789.368,1878.9368,-0.026642,-0.997971,0.161026,1.011229,3575.056671
18818.912,1881.8912,-0.134995,-0.955292,0.124084,0.97273,3575.086215
18848.45,1884.845,-0.30928,-0.907303,0.127304,0.966985,3575.115753
18877.988,1887.7988,-0.110977,-0.946243,0.145966,0.963846,3575.145291
18907.529,1890.7529,-0.027084,-0.976013,0.179138,0.992686,3575.174832
18937.07,1893.707,-0.077698,-0.992905,0.214981,1.018879,3575.204373
18966.613,1896.6613,0.000961,-1.000839,0.262344,1.034652,3575.233916
18996.156,1899.6156,-0.014481,-0.972855,0.257828,1.006544,3575.263459
19025.698,1902.5698,-0.108444,-1.049957,0.217117,1.077641,3575.293001
19055.241,1905.5241,-0.016907,-0.940567,0.138306,0.950832,3575.322544
19084.782,1908.4782,-0.042755,-1.104889,0.4142,1.180749,3575.352085
19114.325,1911.4325,0.249542,-1.08873,0.238953,1.142236,3575.381628
19143.866,1914.3866,0.250519,-0.644302,0.533127,0.872989,3575.411169
19173.413,1917.3413,-0.244522,-1.13678,0.234558,1.186203,3575.440716
19202.957,1920.2957,0.301285,-0.753326,0.875427,1.193585,3575.47026
19232.501,1923.2501,-0.86058,-2.598022,-2.070251,3.431656,3575.499804
19262.043,1926.2043,-0.024857,-0.902191,0.301041,0.951416,3575.529346
19291.584,1929.1584,-0.023865,-0.858749,0.392014,0.944296,3575.558887
19321.127,1932.1127,-0.011368,-0.460052,0.101852,0.471329,3575.58843
19350.674,1935.0674,0.330017,-0.612671,0.089645,0.70165,3575.617977
19380.215,1938.0215,0.256699,-1.203415,0.52153,1.336449,3575.647518
19409.756,1940.9756,0.250336,-1.665009,0.541443,1.768638,3575.677059
19439.3,1943.93,0.165451,-1.724701,0.73172,1.880793,3575.706603
19468.846,1946.8846,0.122742,-0.987366,0.645905,1.186233,3575.736149
19498.389,1949.8389,0.180618,-0.632889,0.352631,0.746672,3575.765692
19527.933,1952.7933,0.389572,-0.493149,0.371841,0.730225,3575.795236
19557.477,1955.7477,0.219803,-0.303131,0.222122,0.435362,3575.82478
19587.02,1958.702,0.382874,-0.309006,0.13974,0.511472,3575.854323
19616.56,1961.656,0.427383,-0.152054,0.234772,0.510779,3575.883863
19646.101,1964.6101,0.174133,-0.352554,0.601364,0.718509,3575.913404
19675.643,1967.5643,0.103241,-0.569763,0.553665,0.801145,3575.942946
19705.184,1970.5184,0.356018,-0.76506,0.884567,1.222508,3575.972487
19734.725,1973.4725,0.158142,-1.534103,1.085327,1.885847,3576.002028
19764.269,1976.4269,-0.005432,-1.14917,0.636063,1.313467,3576.031572
19793.811,1979.3811,0.01062,-1.99559,-0.318192,2.020826,3576.061114
19823.35,1982.335,-0.050995,-1.696121,-0.036194,1.697274,3576.090653
19852.896,1985.2896,-0.013809,-1.340515,-0.059753,1.341917,3576.120199
19882.438,1988.2438,0.004486,-1.129105,0.108948,1.134358,3576.149741
19911.98,1991.198,0.01828,-1.076874,0.136002,1.085582,3576.179283
19941.521,1994.1521,-0.098282,-0.989929,0.156387,1.007013,3576.208824
19971.067,1997.1067,-0.118561,-0.898727,0.13208,0.916086,3576.23837
20000.61,2000.061,-0.070663,-0.912796,0.199463,0.937003,3576.267913
20030.158,2003.0158,-0.130356,-0.959839,0.210114,0.991177,3576.297461
20059.704,2005.9704,-0.085434,-0.945404,0.217575,0.973872,3576.327007
20089.247,2008.9247,-0.04483,-0.999573,0.189651,1.018392,3576.35655
20118.793,2011.8793,-0.090454,-0.95314,0.190277,0.976147,3576.386096
20148.33,2014.833,-0.266296,-0.9823,0.216995,1.040631,3576.415633
20177.879,2017.7879,-0.073914,-0.924927,0.243607,0.959321,3576.445182
20207.422,2020.7422,0.001846,-1.021423,0.208786,1.042545,3576.474725
20236.967,2023.6967,-0.18103,-1.038879,0.305023,1.097762,3576.50427
20266.511,2026.6511,-0.131805,-0.926926,0.275558,0.975959,3576.533814
20296.054,2029.6054,-0.147064,-1.084412,0.260025,1.124806,3576.563357
20325.594,2032.5594,0.880417,-1.359802,0.298874,1.647277,3576.592897
20355.142,2035.5142,0.592697,-0.808868,0.723907,1.23677,3576.622445
20384.687,2038.4687,-0.182037,-0.675323,0.674469,0.971652,3576.65199
20414.23,2041.423,-0.049805,-1.259598,0.770401,1.477357,3576.681533
20443.774,2044.3774,-0.43222,-1.680756,-0.742386,1.887562,3576.711077
20473.318,2047.3318,0.512177,-0.712021,0.402786,0.965161,3576.740621
20502.784,2050.2784,0.522491,-0.279602,0.364395,0.695671,3576.770087
20532.348,2053.2348,0.312744,-1.064743,0.90387,1.431247,3576.799651
20561.894,2056.1894,-0.000168,-1.787201,0.672958,1.909702,3576.829197
20591.437,2059.1437,0.174622,-1.701187,0.450256,1.768406,3576.85874
20620.983,2062.0983,0.197021,-1.048965,0.443253,1.15569,3576.888286
20650.527,2065.0527,0.255814,-0.653595,0.358261,0.788022,3576.91783
20680.069,2068.0069,0.317459,-0.576401,0.311035,0.727847,3576.947372
20709.616,2070.9616,0.342636,-0.438217,0.238831,0.605371,3576.976919
20739.162,2073.9162,0.349564,-0.323273,0.210709,0.520671,3577.006465
20768.707,2076.8707,0.246841,-0.246994,0.240433,0.423963,3577.03601
20798.245,2079.8245,0.203445,-0.173279,0.39975,0.480849,3577.065548
20827.794,2082.7794,-0.072174,-0.633713,0.228073,0.677361,3577.095097
20857.339,2085.7339,0.476974,-0.808334,0.661774,1.148413,3577.124642
20886.883,2088.6883,0.214951,-1.390579,0.844864,1.641252,3577.154186
20916.429,2091.6429,-0.058701,-1.008484,0.595154,1.172473,3577.183732
20945.975,2094.5975,-0.118347,-1.663666,-0.207382,1.680713,3577.213278
20975.52,2097.552,-0.300018,-2.031647,-0.219986,2.065428,3577.242823
21005.067,2100.5067,-0.172058,-1.495209,0.113632,1.509359,3577.27237
21034.61,2103.461,-0.064453,-1.238235,0.069962,1.241884,3577.301913
21064.151,2106.4151,0.015778,-1.159225,0.130493,1.166654,3577.331454
21093.696,2109.3696,-0.000992,-1.04158,0.149704,1.052284,3577.360999
21123.242,2112.3242,-0.125656,-0.985931,0.219299,1.017813,3577.390545
21152.786,2115.2786,-0.073288,-0.945679,0.251221,0.981219,3577.420089
21182.33,2118.233,0.01416,-0.979843,0.20665,1.001497,3577.449633
21211.87,2121.187,-0.050247,-0.974091,0.216064,0.99903,3577.479173
21241.416,2124.1416,-0.125427,-0.950073,0.148117,0.969696,3577.508719
21270.955,2127.0955,-0.138947,-0.957062,0.091324,0.971398,3577.538258
21300.497,2130.0497,-0.138611,-0.963486,0.108139,0.979394,3577.5678
21330.04,2133.004,-0.132095,-0.952087,0.131119,0.970109,3577.597343
21359.584,2135.9584,-0.130661,-0.979523,0.234222,1.015577,3577.626887
21389.129,2138.9129,-0.073196,-0.923218,0.251358,0.95962,3577.656432
21418.673,2141.8673,-0.068344,-1.059189,0.223633,1.084695,3577.685976
21448.216,2144.8216,0.056976,-1.013046,0.152374,1.026025,3577.715519
21477.761,2147.7761,-0.191132,-0.917755,0.392349,1.01624,3577.745064
21507.307,2150.7307,-0.06076,-1.251129,0.355499,1.302074,3577.77461
21536.852,2153.6852,0.390778,-0.975677,0.531418,1.177735,3577.804155
