timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478386034.09,2.757162,1.122589,-0.213033,0.544698,-0.223053,0.327417,0.162520,-0.901225,0.401721,-0.226516,-0.036870,0.167325,33.159500,14.641830,-25.703735,,,,,,
1478386034.11,2.760598,1.112789,-0.218995,0.462879,0.063428,-0.319401,0.164415,-0.896935,0.410457,-0.149401,-0.161445,0.079656,33.756454,13.891632,-25.920532,,,,,,
1478386034.13,2.761543,1.101761,-0.209374,0.445877,0.698084,-0.336917,0.167687,-0.892005,0.419772,0.207084,-0.068277,-0.101413,33.606216,13.816559,-25.996765,,,,,,
1478386034.15,2.774114,1.090584,-0.215903,0.686502,-0.038455,0.103803,0.165968,-0.886897,0.431125,0.269289,-0.108465,-0.207446,33.606003,13.816711,-25.846741,,,,,,
1478386034.17,2.787477,1.077679,-0.241084,0.887272,-0.717350,0.380074,0.164148,-0.880861,0.444003,0.195380,-0.160963,-0.138598,33.828415,13.216629,-25.917786,,,,,,
1478386034.19,2.789457,1.062216,-0.267422,0.930370,-1.242331,0.280410,0.167946,-0.873437,0.457059,-0.023995,-0.324668,-0.044781,33.828415,13.216629,-25.917786,,,,,,
1478386034.21,2.776442,1.043554,-0.285130,1.078851,-1.565858,-0.139043,0.179670,-0.864198,0.469979,-0.183699,-0.514342,-0.054360,33.826370,12.540955,-26.590698,,,,,,
1478386034.23,2.741955,1.020305,-0.279458,0.988812,-1.363482,-0.766875,0.203533,-0.852267,0.481887,-0.192424,-0.461179,0.005433,33.151260,12.315353,-27.196838,,,,,,
1478386034.25,2.705734,0.995463,-0.269446,1.095926,-1.489757,-0.651647,0.229719,-0.839011,0.493244,-0.237364,-0.405420,-0.240055,31.648880,11.564667,-27.884583,,,,,,
1478386034.27,2.674345,0.967865,-0.276598,1.495818,-2.140109,-0.370677,0.255421,-0.823677,0.506277,-0.273930,-0.660454,-0.664526,30.300522,11.262695,-29.847168,,,,,,
1478386034.29,2.627682,0.925775,-0.288063,2.447899,-3.343685,-1.014453,0.295549,-0.799087,0.523556,-0.597780,-1.082947,-1.247249,30.300522,11.262695,-29.847168,,,,,,
1478386034.31,2.535156,0.848803,-0.280112,3.487921,-4.730054,-3.050733,0.376665,-0.750490,0.543036,-0.794039,-1.158339,-0.840446,29.323502,10.361343,-31.204224,,,,,,
,,,,,,,,,,,,,,,,37.354317,-122.033678,34.244476,0.390000,81.914062,1478386252.00
1478386034.33,2.424642,0.736553,-0.261133,4.254724,-4.966016,-4.371687,0.486764,-0.671738,0.558416,-1.341913,-1.544510,-0.999838,26.999191,9.834290,-33.250854,,,,,,
1478386034.35,2.318179,0.614504,-0.257901,4.270684,-4.882899,-4.207962,0.599289,-0.576554,0.555373,-1.522827,-2.448944,-0.834441,23.250015,9.457611,-34.937256,,,,,,
1478386034.37,2.256077,0.491091,-0.267705,4.613534,-2.127281,-4.731859,0.682741,-0.471588,0.558095,-1.068300,-2.752716,-0.137960,20.623459,8.330261,-37.285095,,,,,,
1478386034.39,2.239232,0.369536,-0.274971,3.261882,-0.476851,-3.896301,0.731815,-0.361183,0.577922,-1.493442,-3.441429,-0.109294,20.623459,8.330261,-37.285095,,,,,,
1478386034.41,2.235049,0.318235,-0.263925,-0.411391,-0.562489,-1.434872,0.747843,-0.312890,0.585517,-1.644862,-2.446112,-0.976127,16.414627,5.928955,-38.595032,,,,,,
1478386034.43,2.198522,0.328634,-0.237403,-1.440542,-1.504471,-0.020389,0.766052,-0.322750,0.555875,-1.379791,-1.246830,-1.205808,15.812271,5.629623,-37.925110,,,,,,
1478386034.45,2.186778,0.343969,-0.211558,-1.766897,0.649483,0.126001,0.768396,-0.337226,0.543917,-1.214121,-0.650033,-0.924425,14.842148,6.679535,-38.012939,,,,,,
1478386034.47,2.192631,0.399935,-0.173473,-3.811522,0.950304,1.915015,0.748669,-0.389359,0.536558,-0.956967,-0.342666,-0.632551,13.946884,7.879974,-37.575500,,,,,,
1478386034.49,2.192435,0.496204,-0.128081,-4.727299,1.104893,3.170312,0.714884,-0.476090,0.512132,-0.402887,-0.196044,-0.472780,13.946884,7.879974,-37.575500,,,,,,
1478386034.51,2.192563,0.618570,-0.082478,-5.442762,1.150011,4.221587,0.662237,-0.579870,0.474545,-0.190191,-0.316156,-0.129681,13.509171,11.933929,-33.617065,,,,,,
1478386034.53,2.177970,0.765779,-0.031885,-6.069433,0.774529,5.321007,0.592002,-0.693098,0.411276,-0.116371,-0.400331,0.229746,13.740738,14.111099,-31.446289,,,,,,
1478386034.55,2.152017,0.935181,0.023346,-6.279827,0.781016,6.375192,0.496188,-0.804707,0.325953,-0.089694,-0.470623,0.511312,15.622696,16.513657,-28.884705,,,,,,
1478386034.57,2.122817,1.116212,0.077499,-5.907027,0.849712,7.184825,0.373870,-0.898444,0.230262,0.155824,-0.807748,1.101205,17.122940,17.566666,-25.872864,,,,,,
1478386034.59,2.073993,1.301268,0.142357,-5.461298,0.490146,7.406844,0.233270,-0.963897,0.128406,0.602408,-1.033006,1.627270,17.122940,17.566666,-25.872864,,,,,,
1478386034.61,1.914315,1.465385,0.317026,-4.425415,0.750135,6.159307,0.099069,-0.994449,0.035437,1.169333,-0.925183,2.062982,19.670059,17.869461,-23.073303,,,,,,
1478386034.63,0.141529,1.531874,2.108640,-3.507608,0.798863,3.879956,0.005489,-0.999243,-0.038524,2.061619,-1.292353,3.665294,23.327255,15.699844,-17.705200,,,,,,
1478386034.65,-0.497012,1.437038,2.769269,-4.209022,1.291962,3.928171,-0.063586,-0.991068,-0.117225,2.251391,-0.128042,3.418128,24.519699,14.426056,-16.489380,,,,,,
1478386034.67,-0.739974,1.315389,3.033112,-2.270911,0.591496,6.856025,-0.170347,-0.967560,-0.186571,2.958479,0.898072,3.239870,25.638809,13.452042,-15.500366,,,,,,
1478386034.69,-1.068968,1.227619,-2.872230,3.533204,2.232299,5.101328,-0.294994,-0.941690,-0.161857,5.064250,3.237360,4.020652,25.638809,13.452042,-15.500366,,,,,,
1478386034.71,-1.194717,1.261302,-2.689052,2.530923,1.213578,-3.211269,-0.283291,-0.952488,-0.111864,1.806195,1.234607,0.169161,26.898788,10.603577,-13.979187,,,,,,
1478386034.73,-1.143706,1.386501,-2.688450,4.855021,-0.567173,-6.502865,-0.166793,-0.983066,-0.075908,0.487166,-1.417737,-0.832341,26.732651,7.680527,-12.022095,,,,,,
1478386034.75,-2.341604,1.505591,-1.539820,3.690832,-1.432352,-4.066994,-0.046741,-0.997875,0.045397,1.155460,-5.384602,1.874586,26.820969,10.680664,-11.880249,,,,,,
1478386034.77,-2.762634,1.493431,-1.066759,0.900167,3.776007,-0.446254,-0.028593,-0.997009,0.071804,0.494352,0.256057,0.277668,26.228470,11.954453,-13.089905,,,,,,
1478386034.79,-2.886010,1.458870,-0.871597,2.366195,2.833365,-0.221928,-0.028237,-0.993743,0.108065,0.347481,0.873519,0.135679,26.228470,11.954453,-13.089905,,,,,,
1478386034.81,-2.945515,1.417058,-0.797256,2.019485,-0.490804,0.053593,-0.029834,-0.988206,0.150199,0.570682,0.724183,0.853677,25.850113,11.806259,-11.293274,,,,,,
1478386034.83,-3.033118,1.381796,-0.733571,1.501318,-1.584215,-0.467433,-0.020340,-0.982193,0.186773,0.230423,-0.108200,0.284419,26.747849,11.582092,-10.458618,,,,,,
1478386034.85,-3.111142,1.362554,-0.692332,1.126970,-1.589377,-0.068508,-0.006294,-0.978396,0.206644,-0.062355,-0.904798,-0.132380,26.224197,11.505951,-11.588623,,,,,,
1478386034.87,-3.095049,1.339196,-0.720269,1.012957,-0.081500,0.328621,-0.010680,-0.973300,0.229287,0.107237,-0.217587,0.179389,25.399551,11.430496,-12.046692,,,,,,
1478386034.89,-3.105536,1.324842,-0.707466,0.616398,0.021205,-0.328866,-0.008777,-0.969905,0.243324,0.157245,0.087139,0.057137,25.399551,11.430496,-12.046692,,,,,,
1478386034.91,3.138518,1.311121,-0.681289,0.818052,-1.371253,-0.292814,0.000789,-0.966473,0.256766,-0.057216,-0.000995,-0.356924,25.623184,11.055283,-12.268372,,,,,,
1478386034.93,3.058344,1.286716,-0.647959,1.381021,-2.708052,-0.712197,0.023305,-0.959920,0.279304,-0.120596,-0.077586,-0.193809,25.849319,11.280212,-12.341736,,,,,,
1478386034.95,2.950188,1.253262,-0.581508,1.573369,-1.946130,-1.485441,0.059397,-0.950008,0.306524,-0.276438,-0.136006,-0.162160,24.726242,10.978027,-14.527039,,,,,,
1478386034.97,2.827462,1.203923,-0.494316,2.289666,-2.177995,-2.365388,0.110834,-0.933453,0.341146,-0.499521,-0.149036,-0.483007,24.053055,11.127258,-15.284241,,,,,,
1478386034.99,2.712985,1.140088,-0.411286,2.365905,-1.555756,-2.736423,0.173521,-0.908670,0.379748,-0.515715,-0.219977,-0.009830,24.053055,11.127258,-15.284241,,,,,,
1478386035.01,2.636261,1.073652,-0.359051,2.564083,-1.730114,-2.387184,0.230875,-0.878948,0.417310,-0.666605,-0.733433,-0.288480,23.682785,11.801132,-16.414917,,,,,,
1478386035.03,2.566245,1.001761,-0.335638,2.945847,-2.908622,-2.541477,0.293186,-0.842421,0.452071,-0.617588,-1.117113,-0.859267,23.009384,11.950531,-17.022095,,,,,,
1478386035.05,2.485938,0.909897,-0.307079,3.397929,-2.624840,-3.758980,0.374237,-0.789441,0.486549,-0.770080,-1.300846,-0.920158,20.011307,11.648315,-19.226196,,,,,,
1478386035.07,2.418827,0.799472,-0.277658,3.770505,-2.260516,-4.552236,0.461095,-0.716988,0.522800,-0.927663,-1.562019,-0.838153,19.188278,11.722260,-20.284607,,,,,,
1478386035.09,2.354207,0.673111,-0.264063,4.740320,-3.112317,-4.697128,0.553975,-0.623421,0.551777,-1.141514,-2.357871,-0.539341,19.188278,11.722260,-20.284607,,,,,,
1478386035.11,2.277857,0.542152,-0.280817,4.865015,-4.524900,-4.178339,0.651251,-0.515980,0.556450,-1.018195,-3.410625,-0.219017,17.841721,12.171265,-21.274475,,,,,,
1478386035.13,2.231134,0.429538,-0.303045,3.264929,-2.008545,-3.044878,0.718040,-0.416450,0.557663,-1.672569,-3.160103,0.202011,16.490738,11.494904,-22.635986,,,,,,
1478386035.15,2.199237,0.373857,-0.295755,0.444487,-1.494716,-2.387018,0.753068,-0.365209,0.547277,-1.708466,-1.331569,-0.722280,14.687759,10.594223,-23.326233,,,,,,
1478386035.17,2.124685,0.373127,-0.254575,-2.184730,-3.610199,-0.000941,0.791966,-0.364529,0.489805,-2.028629,-1.411029,-1.679289,12.886826,10.369125,-23.418579,,,,,,
1478386035.19,2.082419,0.411442,-0.239768,-1.425188,0.242098,1.907427,0.799182,-0.399931,0.448734,-2.063922,-0.827379,-1.636631,12.886826,10.369125,-23.418579,,,,,,
1478386035.21,2.118817,0.482617,-0.218079,-3.392534,2.557681,2.785413,0.756067,-0.464099,0.461492,-1.550516,-0.385052,-0.762289,11.311844,10.444336,-23.209595,,,,,,
1478386035.23,2.138749,0.583405,-0.167526,-5.078529,2.405862,3.376105,0.703564,-0.550869,0.448933,-1.110165,-0.537327,-0.546010,12.663559,11.045029,-22.522888,,,,,,
1478386035.25,2.161353,0.707596,-0.104679,-5.672753,3.327507,4.068875,0.631219,-0.650008,0.423145,-0.553826,-0.500077,-0.287143,12.366592,12.096146,-21.403992,,,,,,
1478386035.27,2.176199,0.848015,-0.033512,-6.396651,3.059080,4.513478,0.543912,-0.749969,0.376440,-0.252347,-0.401093,0.113382,15.224411,14.799011,-18.533508,,,,,,
1478386035.29,2.151383,1.009014,0.061250,-7.031669,2.269778,5.544435,0.445408,-0.846307,0.292191,-0.065236,-0.455207,0.609588,15.224411,14.799011,-18.533508,,,,,,
1478386035.31,2.091552,1.189986,0.168711,-6.571684,1.363208,6.957333,0.322405,-0.928364,0.184921,0.292692,-0.725536,1.018647,16.351273,15.926193,-16.350647,,,,,,
,,,,,,,,,,,,,,,,37.354313,-122.033668,34.984283,1.460000,97.031250,1478386253.00
1478386035.33,1.980432,1.375990,0.288610,-5.105054,-0.493897,7.720834,0.177561,-0.981085,0.077097,0.571737,-1.085443,1.594046,18.001572,16.678238,-14.311340,,,,,,
1478386035.35,1.336319,1.543506,0.917913,-3.741788,-0.871108,7.430489,0.026540,-0.999628,-0.006340,0.999811,-1.248908,2.521629,18.972519,16.380051,-12.500793,,,,,,
1478386035.37,-0.813284,1.444124,3.072667,-4.028273,1.529794,4.924734,-0.091788,-0.991988,-0.086806,2.068198,-1.324541,3.041884,21.593399,15.705750,-11.797546,,,,,,
1478386035.39,-0.766514,1.343431,3.085086,-3.316156,2.818158,3.127089,-0.156352,-0.974264,-0.162371,2.172938,-0.350413,2.943545,21.593399,15.705750,-11.797546,,,,,,
1478386035.41,-0.730590,1.256059,3.089739,-2.731826,1.850853,3.527171,-0.206577,-0.950878,-0.230559,2.768466,0.763759,3.658721,25.254196,13.458496,-9.054199,,,,,,
1478386035.43,-0.931683,1.212241,-2.934131,4.523823,2.010501,3.906702,-0.281658,-0.936405,-0.209319,3.488079,1.150776,3.205962,25.997086,12.410080,-7.468628,,,,,,
1478386035.45,-1.007701,1.264932,-2.748236,0.378383,8.478476,-3.525347,-0.254627,-0.953587,-0.160739,3.283436,1.908223,2.227602,27.563736,10.835922,-6.623230,,,,,,
