timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478385956.56,2.205847,0.433063,-2.072408,3.092948,-3.482005,-3.762428,0.730724,-0.419653,0.538455,0.425740,-2.259699,-0.175265,13.943558,-15.262268,-4.806152,,,,,,
1478385956.58,2.121826,0.346357,-2.074828,2.132589,-4.431471,-3.352162,0.801391,-0.339474,0.492473,0.336457,-1.757328,-0.306102,13.943558,-15.262268,-4.806152,,,,,,
1478385956.60,2.044168,0.276143,-2.071098,1.234982,-3.095998,-3.028455,0.856316,-0.272647,0.438618,-0.000161,-1.603238,-0.047780,16.421829,-14.512161,-4.708618,,,,,,
1478385956.62,2.023745,0.223776,-2.060562,0.414804,0.554089,-2.188608,0.876741,-0.221913,0.426708,-0.564592,-1.033839,0.420125,18.984055,-12.113113,-5.665222,,,,,,
1478385956.64,2.075226,0.205719,-2.049110,-0.436438,3.778266,-0.279429,0.856991,-0.204271,0.473118,-0.714565,-0.322234,0.332119,18.838547,-10.837296,-4.845459,,,,,,
1478385956.66,2.164812,0.234458,-2.041872,-1.463165,4.692286,1.784423,0.806027,-0.232316,0.544380,-0.383892,0.166459,0.198539,20.339767,-10.161087,-3.632507,,,,,,
1478385956.68,2.237832,0.305397,-2.041744,-2.493916,2.706077,3.417194,0.749305,-0.300672,0.590033,0.184793,0.605588,-0.097372,20.339767,-10.161087,-3.632507,,,,,,
1478385956.70,2.254308,0.407222,-2.048459,-3.202056,-0.423959,4.601848,0.711954,-0.396060,0.579877,0.159918,0.822909,-0.429654,19.735855,-10.384140,-1.687866,,,,,,
1478385956.72,2.231113,0.532925,-2.062750,-3.488670,-1.863352,5.683975,0.680273,-0.508055,0.528308,-0.409551,0.794096,-0.305881,17.548965,-12.783401,-0.952515,,,,,,
1478385956.74,2.208244,0.672421,-2.084840,-3.474693,-1.584183,6.358942,0.628683,-0.622881,0.465592,-0.603949,1.159411,-0.057450,15.742996,-14.509628,-2.165466,,,,,,
