time (ms),  accel x,  accel y,  accel z,  magneto x,  magneto y,  magneto z,  gryo x,  gyro y,  gyro z,  linear accel x,  linear accel y,  linear accel z,  orientation x,  orientation y,  orientation z
1477622631918, -1.163582, -12.745533, -0.7188591, -37.016, 213.684, 56.99, -1.349096, -0.7104363, -0.61117065, -0.73070693, -2.9595585, -1.1854488, 28.601372, 86.27879, -2.5327795
1477622632020, -6.871359, -10.990582, 0.3890578, -43.74, 211.26, 57.849, -0.68783426, -0.75716746, -1.0186177, -5.1525035, -1.3463173, -0.06267989, 32.25008, 79.558784, -10.105465
1477622632122, -0.9247604, -9.348759, 0.90979666, -42.982, 212.126, 63.159, 0.35827246, -0.3399465, 0.35185838, 0.28000242, 0.37828064, 1.2317901, 37.811867, 97.30565, -7.0605254
1477622632224, -0.14544775, -5.587468, -1.822586, -41.799, 211.778, 61.914, -0.5742133, 0.39400807, -0.23884831, 1.3602184, 4.006706, -0.46052587, 47.343563, 101.94867, -8.918993
1477622632329, -0.20350714, -18.810045, -5.631162, -42.755, 211.125, 61.581, -0.24617869, 0.40225476, -0.24678956, -0.03361088, -9.198721, -3.691073, 65.606255, 101.45463, -1.0126935
1477622632430, 0.073621705, -8.261791, -2.475006, -43.148, 210.798, 69.792, -2.3872614, -0.14782938, -1.3197744, -0.14994185, 1.3189745, -0.3943007, 60.00183, 102.32133, 1.3367313
1477622632533, 2.6982653, -7.6626425, -7.0066314, -51.928, 203.784, 72.567, -0.820392, 2.6080892, -1.9593502, 1.1514295, 1.5062695, -3.8907397, 101.46701, 110.7769, 9.575879
1477622632634, 4.5100775, -7.773973, -6.3829417, -62.782, 195.426, 73.838, -0.18142697, 0.7440339, -2.7623327, 1.1654987, 0.043582916, -1.4972482, 234.71126, 127.13941, 23.162655
1477622632737, 6.007052, -5.834071, -2.124854, -70.866, 188.385, 76.3, 2.1138992, -1.7027869, -1.2165382, 2.063976, 2.122202, 0.150321, 214.80052, 121.07677, 19.998379
1477622632840, 7.9182234, -7.819463, -0.43993455, -72.026, 184.794, 79.133, 3.1340442, 0.009468411, -0.9114109, 2.529879, 0.06056404, 1.805351, 344.2535, 126.530594, 34.364235
1477622632943, 6.771401, -7.976283, -0.4961983, -76.817, 179.205, 83.54, 2.3469443, -0.91690874, 0.019547688, 0.3666606, -0.5863395, 0.2375918, 15.040352, 131.0999, 83.46413
1477622633045, 8.436568, -7.701548, 0.219668, -74.243, 179.8, 82.623, 0.20463985, 0.10720685, -0.88056225, 1.5382829, -0.75505877, -0.35507426, 27.494322, 45.1004, 85.237305
1477622633147, 6.7330937, -6.8330517, 2.4241292, -77.204, 159.243, 79.151, 0.38148534, -0.1386664, -0.46517387, -0.08149338, 0.110630035, 1.1924331, 31.955566, 45.077168, 79.75474
1477622633252, 10.125677, -6.715736, 0.6087258, -82.875, 156.802, 63.496, 0.3866777, -0.4447099, -0.72265357, 2.4298868, -0.8094363, -0.8268398, 32.1493, 37.033, 79.43354
1477622633356, 7.6764092, -5.7802014, 1.4981717, -82.028, 147.727, 57.023, 0.8921687, 0.19120082, -1.3408492, -0.086232185, -0.10242891, -0.41877663, 32.44832, 35.37825, 76.1286
1477622633462, 11.636418, -3.2040405, 3.265691, -75.843, 149.827, 59.24, 0.86437434, -2.8964176, -1.0479393, 3.2096252, 1.1629338, 0.7980821, 31.130657, 26.44301, 73.67844
1477622633568, 8.199542, -5.056554, 2.5127146, -64.253, 122.937, -12.294, 2.0723603, 5.5335226, -0.6872234, -0.58453083, -1.0783291, 0.72828555, 15.030482, 23.93287, 78.51698
1477622633676, 7.8469963, -3.0532057, 3.8857894, -33.418, 72.058, -62.838, 1.2479976, 1.9089539, -0.052839845, -0.3049097, 0.7758055, 0.0056471825, 331.60413, 22.982533, 64.5465
1477622633783, 5.5683146, -2.0620062, 7.3549876, -33.81, 62.017, -66.03, 0.59498274, 0.7153232, -0.42394048, -1.4230266, 0.9271982, 1.1617503, 330.3236, 17.746975, 48.46407
1477622633885, 4.5286326, -1.5275006, 7.8493905, -24.978, 56.655, -70.227, 0.055588737, 2.3237314, -0.19792034, -1.3311415, 0.6090629, 0.28179216, 335.22855, 12.58389, 37.751484
1477622634000, 1.5436616, -2.6916811, -0.56443304, -10.968, 50.517, -75.689, -0.31490102, 1.9504927, 0.005192355, -2.511932, -0.94276106, -9.320222, 333.60947, 10.273096, 24.8531
1477622634102, 3.1735144, -2.2104468, 9.433155, -12.435, 51.142, -77.001, 0.5198463, -1.0366384, -0.16187929, -0.026126623, -0.42955208, 0.33584213, 340.18365, 10.463012, 19.377424