timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478277172.12,-0.737577,-1.392568,2.698694,0.658317,0.309263,0.150163,-0.119225,0.984159,-0.131210,-0.085457,-0.049742,-0.170090,-9.738151,40.813839,10.823811,,,,,,
1478277172.14,-0.691174,-1.383984,2.744098,0.468593,0.030696,-0.055262,-0.118390,0.982601,-0.143103,-0.069995,-0.106671,-0.050776,-9.701532,40.936840,10.383219,,,,,,
1478277172.16,-0.678674,-1.376548,2.754893,0.272225,0.131345,-0.179334,-0.121176,0.981193,-0.150255,-0.061639,-0.142280,0.045656,-9.701532,40.936840,10.383219,,,,,,
1478277172.18,-0.680369,-1.370516,2.751013,0.142819,0.044957,-0.207002,-0.125152,0.980011,-0.154647,-0.041886,-0.135284,0.060470,-9.863737,41.028748,9.854156,,,,,,
1478277172.21,-0.692680,-1.369538,2.738989,-0.162327,-0.009133,-0.058045,-0.127658,0.979816,-0.153832,0.043490,-0.137821,0.087609,-10.129482,41.014160,9.643021,,,,,,
1478277172.23,-0.707924,-1.376349,2.721069,-0.450790,0.213101,0.176288,-0.125646,0.981155,-0.146795,0.105504,-0.153503,0.060248,-10.162818,40.980717,9.749557,,,,,,
1478277172.25,-0.714754,-1.389704,2.707129,-0.618630,0.350343,0.390085,-0.118046,0.983648,-0.136025,0.101216,-0.025029,-0.050712,-9.973053,40.897995,10.278517,,,,,,
1478277172.27,-0.721964,-1.407075,2.692790,-0.717080,0.316363,0.476883,-0.107714,0.986628,-0.122326,0.090884,-0.028009,-0.064411,-9.973053,40.897995,10.278517,,,,,,
1478277172.29,-0.732700,-1.424884,2.673931,-0.695973,0.432629,0.430612,-0.097252,0.989374,-0.108082,0.064277,0.082434,-0.138088,-9.506614,40.802624,11.069138,,,,,,
1478277172.31,-0.742175,-1.439071,2.654628,-0.466231,0.415561,0.301157,-0.088775,0.991337,-0.096801,-0.201050,0.116055,-0.167771,-9.284105,40.741989,11.473951,,,,,,
1478277172.33,-0.738169,-1.446311,2.653407,-0.149712,0.095743,0.193226,-0.083554,0.992262,-0.091844,-0.418170,0.022799,-0.159239,-9.025032,40.649132,11.998035,,,,,,
1478277172.35,-0.736935,-1.451282,2.659107,-0.223381,-0.339259,0.193824,-0.080125,0.992867,-0.088294,-0.384276,-0.104057,-0.026559,-8.919222,40.646152,12.086910,,,,,,
1478277172.37,-0.761980,-1.461749,2.638693,-0.568669,-0.036228,0.296930,-0.075133,0.994060,-0.078737,-0.191255,-0.198787,0.045503,-8.533735,40.596989,12.522615,,,,,,
1478277172.40,-0.814219,-1.478331,2.575632,-0.854317,0.874989,0.361773,-0.067144,0.995728,-0.063381,-0.078028,-0.154008,0.079021,-8.533735,40.596989,12.522615,,,,,,
1478277172.42,-0.902328,-1.496635,2.456750,-0.930241,1.677071,0.340065,-0.058147,0.997251,-0.045922,-0.018422,-0.014524,0.134850,-8.311332,40.377480,13.354272,,,,,,
1478277172.44,-1.049974,-1.512910,2.273356,-0.874065,1.495723,0.298869,-0.050183,0.998325,-0.028788,-0.024280,0.104336,-0.011999,-8.420791,40.223934,13.743404,,,,,,
1478277172.46,-1.318659,-1.525767,1.985902,-0.886128,0.492248,0.288621,-0.043591,0.998986,-0.011230,-0.030872,0.103675,-0.029557,-8.694823,39.910046,14.468721,,,,,,
,,,,,,,,,,,,,,,,37.352915,-122.034864,50.730347,0.000000,256.992188,1478280633.15
1478277172.48,-1.703180,-1.530528,1.592932,-0.732845,0.380309,0.099693,-0.039905,0.999189,0.005314,-0.011898,0.064089,-0.112690,-8.694823,39.910046,14.468721,,,,,,
1478277172.50,-2.002136,-1.526261,1.288844,-0.588803,0.189849,-0.095645,-0.040443,0.999008,0.018614,-0.025185,-0.023865,-0.011045,-8.701657,39.415886,15.761506,,,,,,
1478277172.52,-2.203811,-1.516518,1.078698,-0.739557,0.549774,-0.133271,-0.043740,0.998527,0.032094,-0.053229,0.031731,0.116603,-8.701657,39.415886,15.761506,,,,,,
1478277172.54,-2.417977,-1.502627,0.843881,-1.031261,1.207701,0.034571,-0.045100,0.997677,0.051048,-0.051870,0.032581,0.097649,-9.071037,39.035114,16.484297,,,,,,
1478277172.57,-2.577192,-1.484393,0.653810,-1.047134,1.512439,0.038959,-0.046160,0.996270,0.072912,-0.089841,0.068550,-0.069387,-9.348022,38.775925,16.935108,,,,,,
1478277172.59,-2.625931,-1.466820,0.570900,-0.852669,1.592867,-0.196901,-0.051180,0.994599,0.090293,-0.059981,0.071151,-0.066245,-10.154190,38.201084,17.757408,,,,,,
1478277172.61,-2.628377,-1.449355,0.539273,-0.760403,1.156508,-0.282144,-0.059479,0.992635,0.105536,0.073837,0.054286,-0.032843,-10.154190,38.201084,17.757408,,,,,,
1478277172.63,-2.632645,-1.433462,0.516857,-0.681165,0.666164,-0.225410,-0.066707,0.990584,0.119551,0.151729,0.003877,0.005861,-11.675161,37.392033,18.527882,,,,,,
1478277172.65,-2.636920,-1.420687,0.504953,-0.506929,0.174584,-0.227479,-0.072309,0.988755,0.130903,0.114087,-0.024765,-0.019666,-11.675161,37.392033,18.527882,,,,,,
1478277172.67,-2.642116,-1.408081,0.494173,-0.625947,0.426334,-0.190534,-0.077592,0.986791,0.142208,0.074555,-0.034215,0.033558,-12.161262,36.962776,19.068628,,,,,,
1478277172.69,-2.654092,-1.392870,0.464932,-0.786147,0.992338,-0.105619,-0.082905,0.984213,0.156371,0.075794,-0.026800,-0.022170,-12.684477,36.491600,19.627098,,,,,,
1478277172.71,-2.667282,-1.377337,0.428008,-0.804583,1.070572,-0.032165,-0.087807,0.981345,0.171031,0.026223,0.017160,-0.055064,-13.064816,36.225677,19.868740,,,,,,
1478277172.74,-2.681838,-1.361498,0.392564,-0.814533,0.889359,-0.052202,-0.092195,0.978177,0.186199,0.030611,0.020328,-0.070232,-13.064816,36.225677,19.868740,,,,,,
1478277172.76,-2.688881,-1.345450,0.366946,-0.785437,0.844965,-0.130132,-0.097736,0.974717,0.200935,-0.016705,-0.011002,-0.066109,-14.072030,35.410854,20.635046,,,,,,
1478277172.78,-2.683317,-1.328671,0.351853,-0.781558,1.049873,-0.228751,-0.106073,0.970831,0.215026,-0.011908,-0.055959,-0.057724,-14.072030,35.410854,20.635046,,,,,,
,,,,,,,,,,,,,,,,37.352915,-122.034864,50.730347,0.000000,256.992188,1478280634.00
1478277172.80,-2.667395,-1.311506,0.343243,-0.759201,1.157788,-0.295076,-0.117076,0.966572,0.228104,0.002177,-0.055653,-0.102341,-14.928799,34.800228,21.067297,,,,,,
1478277172.82,-2.650196,-1.293675,0.337047,-0.789894,1.043281,-0.335846,-0.129095,0.961847,0.241216,0.020040,-0.005289,-0.111120,-16.022696,34.132771,21.353754,,,,,,
1478277172.84,-2.636851,-1.275947,0.330808,-0.770812,0.819345,-0.306754,-0.140527,0.956846,0.254359,0.083825,0.035357,-0.127863,-16.543797,33.779449,21.517607,,,,,,
1478277172.86,-2.628736,-1.259486,0.323939,-0.680890,0.614573,-0.293986,-0.150295,0.951933,0.266899,0.147426,0.058885,-0.228248,-16.543797,33.779449,21.517607,,,,,,
1478277172.88,-2.616815,-1.247264,0.323962,-0.364462,0.555143,-0.268422,-0.159283,0.948118,0.275137,0.297391,0.059359,-0.355444,-17.378614,33.105469,21.903595,,,,,,
1478277172.91,-2.600659,-1.242149,0.328102,-0.118391,0.616082,-0.103259,-0.166202,0.946480,0.276682,0.304310,0.060997,-0.356989,-18.047176,32.670521,22.015728,,,,,,
1478277172.93,-2.591675,-1.239449,0.319573,-0.223459,0.948784,0.140095,-0.170016,0.945605,0.277355,0.276279,0.156980,-0.174755,-18.317554,32.596317,21.902124,,,,,,
1478277172.95,-2.585796,-1.238075,0.299486,-0.185177,1.230910,0.252571,-0.172329,0.945157,0.277455,0.042859,0.176181,-0.247959,-18.855087,32.539246,21.527634,,,,,,
1478277172.97,-2.575602,-1.238874,0.287455,0.015295,0.798190,0.093271,-0.174743,0.945418,0.275045,-0.058090,0.245943,-0.365011,-19.132830,32.563423,21.244156,,,,,,
