time (ms),time (ds),locationTimestamp_since1970,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,altimeterRelativeAltitude,altimeterPressure
590.427,59.0427,1478109662,0.13899231,0.24420166,-0.907287598,-2.728104137,0.263558938,-0.115156151,-0.037000556,0.220614789,-0.057039767,-2.652886391,0.191565588,-0.10855563,0.019517668,0.223157778,0.175363317,0.110544553,-0.021517928,0.993290025,0.218473658,0.057008844,-0.974176168,27.92411613,-6.076474667,-29.87712097,-0.344614,101.4225
600.105,60.0105,1478109662,0.02935791,0.222488403,-1.083694458,-2.345085114,0.469976826,-0.294666524,-0.034044066,0.224370741,-0.080711406,-2.269867659,0.3979837,-0.28806603,-0.082776308,0.163577855,0.064472906,0.112525246,-0.02141639,0.992684034,0.221768618,0.080623806,-0.971760511,27.92411613,-6.076474667,-29.87712097,-0.344614,101.4225
609.757,60.9757,1478109662,0.063720703,0.228622437,-1.149520874,-2.345085114,0.469976826,-0.294666524,-0.034044066,0.224370741,-0.080711406,-2.269867659,0.3979837,-0.28806603,-0.082776308,0.163577855,0.064472906,0.112525246,-0.02141639,0.992684034,0.221768618,0.080623806,-0.971760511,27.92411613,-6.076474667,-29.87712097,-0.344614,101.4225
619.462,61.9462,1478109662,0.071548462,0.209671021,-0.894744873,-1.260148439,0.192941494,-0.611599738,-0.037464229,0.22803364,-0.113503366,-1.184931278,0.120948583,-0.604999244,-0.160887182,0.115362622,-0.18167609,0.114622404,-0.025031479,0.991612734,0.224607885,0.113259815,-0.967844784,28.14595985,-3.661185026,-30.06198311,-0.344614,101.4225
629.141,62.9141,1478109662,0.024902344,0.186721802,-0.847198486,-1.073266436,0.492015283,-0.556326895,-0.040661474,0.23107041,-0.124894133,-0.998049438,0.420022577,-0.549726427,-0.155687287,0.085101329,0.071094818,0.11629009,-0.027347074,0.991045903,0.227235749,0.124569692,-0.965839684,28.14595985,-3.661185026,-30.06198311,-0.344614,101.4225
638.812,63.8812,1478109662,0.0756073,0.187149048,-0.753845215,-1.073266436,0.492015283,-0.556326895,-0.040661474,0.23107041,-0.124894133,-0.998049438,0.420022577,-0.549726427,-0.155687287,0.085101329,0.071094818,0.11629009,-0.027347074,0.991045903,0.227235749,0.124569692,-0.965839684,28.14595985,-3.661185026,-30.06198311,-0.344614,101.4225
648.498,64.8498,1478109662,0.20350647,0.239730835,-0.721313477,-0.954406095,0.879373928,-0.440363806,-0.043114626,0.237732349,-0.134778309,-0.879189372,0.807381451,-0.433763355,-0.157756358,0.052778415,0.209215492,0.119731077,-0.029338498,0.99028764,0.233363658,0.13437064,-0.963060737,28.44838715,-2.098807812,-29.92668343,-0.344614,101.4225
658.179,65.8179,1478109662,0.285583496,0.334777832,-0.793106079,-0.954406095,0.879373928,-0.440363806,-0.043114626,0.237732349,-0.134778309,-0.879189372,0.807381451,-0.433763355,-0.157756358,0.052778415,0.209215492,0.119731077,-0.029338498,0.99028764,0.233363658,0.13437064,-0.963060737,28.44838715,-2.098807812,-29.92668343,-0.344614,101.4225
667.86,66.786,1478109662,0.254562378,0.386367798,-1.350143433,-0.638059309,1.955977571,-0.049553172,-0.043838377,0.267214217,-0.149387619,-0.562842727,1.883985281,-0.042952739,0.02447878,0.185945228,0.160661802,0.134427624,-0.031599856,0.987869117,0.261104703,0.148832604,-0.953767896,28.44838715,-2.098807812,-29.92668343,-0.344614,101.4225
677.532,67.7532,1478109662,0.298828125,0.386611938,-1.715774536,-0.290908271,2.129432981,0.193377719,-0.041475933,0.28842099,-0.152149137,-0.215691999,2.057440758,0.199978128,-0.026590474,0.234805003,-0.402524412,0.144824339,-0.03138175,0.986318758,0.281152844,0.151562795,-0.947619021,29.75442886,-1.319719315,-28.67497635,-0.344614,101.4225
687.219,68.7219,1478109662,0.221313477,0.438995361,-1.265487671,-0.290908271,2.129432981,0.193377719,-0.041475933,0.28842099,-0.152149137,-0.215691999,2.057440758,0.199978128,-0.026590474,0.234805003,-0.402524412,0.144824339,-0.03138175,0.986318758,0.281152844,0.151562795,-0.947619021,29.75442886,-1.319719315,-28.67497635,-0.344614,101.4225
696.898,69.6898,1478109662,0.171005249,0.388320923,-1.573379517,0.863834915,0.223603799,0.260385249,-0.039822306,0.302965799,-0.139330445,0.939051032,0.151611894,0.266985625,-0.074147493,0.300115287,-0.320281267,0.151878367,-0.030136289,0.985745913,0.295460969,0.138880074,-0.945206404,29.75442886,-1.319719315,-28.67497635,-0.344614,101.4225
706.577,70.6577,1478109662,0.207580566,0.277755737,-1.615737915,0.831376042,0.10753738,0.171683875,-0.040730811,0.303947098,-0.129690474,0.906591833,0.03554577,0.178284243,-0.125770018,0.258993715,-0.627229989,0.152344098,-0.029894939,0.98599242,0.296775252,0.129327223,-0.946149528,30.46419334,-1.983178139,-27.88049698,-0.344614,101.4225
716.254,71.6254,1478109662,0.194076538,0.305877686,-1.408279419,-0.599925505,-1.137336233,0.015400528,-0.039606364,0.285223612,-0.127811266,-0.524709821,-1.209327698,0.022000881,-0.07149639,0.150292173,-0.663966358,0.143062706,-0.028635727,0.987454187,0.279076964,0.127463564,-0.951771557,30.46419334,-1.983178139,-27.88049698,-0.344614,101.4225
725.932,72.5932,1478109662,0.21434021,0.33404541,-1.359771729,-0.599925505,-1.137336233,0.015400528,-0.039606364,0.285223612,-0.127811266,-0.524709821,-1.209327698,0.022000881,-0.07149639,0.150292173,-0.663966358,0.143062706,-0.028635727,0.987454187,0.279076964,0.127463564,-0.951771557,30.46419334,-1.983178139,-27.88049698,-0.344614,101.4225
735.611,73.5611,1478109662,0.206481934,0.313461304,-1.126403809,-1.432289047,-1.325325312,-0.153889698,-0.03738868,0.271927897,-0.13918858,-1.357073665,-1.397316456,-0.14728938,-0.051651228,0.195305824,-0.405832589,0.136481581,-0.027899828,0.988023871,0.265991449,0.138739586,-0.95393914,30.46419334,-1.983178139,-27.88049698,-0.344614,101.4225
745.276,74.5276,1478109662,0.201156616,0.257156372,-0.996856689,-2.007923327,-1.079272131,-0.3498387,-0.035471134,0.2598241,-0.15740046,-1.932708144,-1.151263237,-0.343238384,-0.047252726,0.156709969,-0.171915606,0.130508172,-0.027714012,0.988168021,0.253734648,0.156751335,-0.954488218,29.35534668,-1.585702419,-29.07010841,-0.344614,101.4225
754.95,75.495,1478109662,0.294082642,0.136245728,-0.96697998,-2.253639885,-0.599777966,-0.498684637,-0.034509895,0.252000555,-0.179217945,-2.178424835,-0.671768904,-0.492084324,-0.044191603,0.078896269,-0.043951873,0.126676123,-0.028292796,0.987750943,0.245348215,0.178260103,-0.95290482,29.35534668,-1.585702419,-29.07010841,-0.344614,101.4225
764.649,76.4649,1478109662,0.518814087,-0.074874878,-0.964599609,-2.201771361,-0.092613557,-0.50213636,-0.03407977,0.249262545,-0.2013513,-2.126556396,-0.164604306,-0.495536059,0.05237709,-0.063747786,-0.017463777,0.125360719,-0.029313222,0.98686313,0.241705552,0.199993506,-0.949516177,28.9013176,-0.095056057,-29.56394577,-0.344614,101.4225
774.32,77.432,1478109662,0.360855103,-0.086502075,-0.82194519,-2.201771361,-0.092613557,-0.50213636,-0.03407977,0.249262545,-0.2013513,-2.126556396,-0.164604306,-0.495536059,0.05237709,-0.063747786,-0.017463777,0.125360719,-0.029313222,0.98686313,0.241705552,0.199993506,-0.949516177,28.9013176,-0.095056057,-29.56394577,-0.344614,101.4225
784.005,78.4005,1478109662,0.160491943,0.093017578,-0.805023193,-1.554139053,0.424663939,0.412485303,-0.024568124,0.254867683,-0.234753275,-1.478924274,0.352673322,0.419085562,0.115652867,-0.319105119,0.11920926,0.127632077,-0.026982264,0.98480921,0.245202228,0.232603028,-0.94115442,28.9013176,-0.095056057,-29.56394577,-0.344614,101.4225
793.658,79.3658,1478109662,0.174453735,0.252212524,-0.786270142,-1.180395819,0.651843032,0.469122484,-0.016652677,0.261902624,-0.245178027,-1.105181336,0.5798527,0.47572273,-0.090683624,-0.14971146,0.131989852,0.130602375,-0.024159738,0.983830692,0.251175582,0.242729038,-0.93701303,29.05162811,1.417153835,-29.38225365,-0.344614,101.4225
803.332,80.3332,1478109662,0.178466797,0.35093689,-0.761520386,-1.180395819,0.651843032,0.469122484,-0.016652677,0.261902624,-0.245178027,-1.105181336,0.5798527,0.47572273,-0.090683624,-0.14971146,0.131989852,0.130602375,-0.024159738,0.983830692,0.251175582,0.242729038,-0.93701303,29.05162811,1.417153835,-29.38225365,-0.344614,101.4225
813.035,81.3035,1478109662,0.180969238,0.376113892,-0.722457886,-0.302026436,1.813517894,0.432544233,-0.00460798,0.289430898,-0.253255368,-0.226812094,1.741527796,0.439144462,-0.097836107,0.100380078,0.166314721,0.143343772,-0.020473927,0.98157953,0.276302904,0.250556797,-0.927835107,29.05162811,1.417153835,-29.38225365,-0.344614,101.4225
822.7,82.27,1478109662,0.23664856,0.396240234,-0.685653687,-0.302026436,1.813517894,0.432544233,-0.00460798,0.289430898,-0.253255368,-0.226812094,1.741527796,0.439144462,-0.097836107,0.100380078,0.166314721,0.143343772,-0.020473927,0.98157953,0.276302904,0.250556797,-0.927835107,29.05162811,1.417153835,-29.38225365,-0.344614,101.4225
832.398,83.2398,1478109662,0.36769104,0.404327393,-0.61416626,0.32678185,3.602286499,0.159996327,0.000169268,0.347642814,-0.24800271,0.401995867,3.530296803,0.166596532,-0.093610711,0.150771961,0.225759581,0.171609168,-0.021308079,0.977370247,0.330259264,0.245468274,-0.911413252,30.17607498,1.504908085,-28.2216568,-0.344614,101.4225
842.078,84.2078,1478109662,0.449249268,0.344207764,-0.509262085,0.689724101,4.503964667,-0.069096513,-0.002402776,0.389104198,-0.241810198,0.764937878,4.431974888,-0.062496323,-0.000631631,0.16486685,0.284163892,0.19205782,-0.024487428,0.973943243,0.36832267,0.239460543,-0.898330152,30.17607498,1.504908085,-28.2216568,-0.344614,101.4225
851.738,85.1738,1478109662,0.432617188,0.274383545,-0.594345093,1.091644645,5.386192705,-0.208717794,-0.008474217,0.438805728,-0.232789098,1.166858315,5.314203262,-0.202117622,0.035850443,0.113515481,0.371579826,0.216652524,-0.029383058,0.969307791,0.413398832,0.230692282,-0.880841911,30.17607498,1.504908085,-28.2216568,-0.344614,101.4225
861.437,86.1437,1478109662,0.518692017,0.225708008,-0.535522461,1.448196907,4.636285424,-0.125607993,-0.016461513,0.48452548,-0.220451286,1.52341032,4.564295769,-0.119007841,-0.021898713,0.055713534,0.269135505,0.239314899,-0.034330531,0.964656264,0.454515904,0.218670011,-0.863480568,34.38555145,0.770657063,-22.94257736,-0.344614,101.4225
871.115,87.1115,1478109662,0.598449707,0.287765503,-0.826416016,1.525091689,4.486938013,-0.138873465,-0.025403804,0.527529896,-0.207068504,1.600304961,4.41494894,-0.132273316,0.026045177,0.020116094,0.310072631,0.260567399,-0.039139397,0.959825845,0.492646843,0.205591917,-0.845595062,34.38555145,0.770657063,-22.94257736,-0.344614,101.4225
880.775,88.0775,1478109662,0.674255371,0.299911499,-1.083938599,1.239276713,4.022655025,-0.338839578,-0.035280942,0.566289617,-0.196456024,1.314489841,3.950665951,-0.332239419,0.072265074,0.092570744,0.001248614,0.279647652,-0.044249768,0.954921082,0.526184618,0.195194751,-0.827664614,34.38555145,0.770657063,-22.94257736,-0.344614,101.4225
890.464,89.0464,1478109662,0.668685913,0.306274414,-1.086471558,0.57411468,3.296122576,-0.466616449,-0.043711139,0.59865916,-0.191907629,0.649327636,3.22413373,-0.46001634,0.121065333,0.109179646,-0.273011893,0.295453749,-0.04903071,0.950294348,0.553190053,0.190731853,-0.810926735,37.00162125,0.121932507,-18.44416809,-0.344614,101.4225
900.153,90.0153,1478109662,0.729232788,0.390228271,-1.1509552,-0.232385306,2.657411325,-0.299887918,-0.046895383,0.62556316,-0.19356067,-0.157172412,2.585422516,-0.293287814,0.094066933,0.11392013,-0.290976197,0.308337932,-0.051928898,0.946071385,0.574618995,0.192354277,-0.795495331,37.00162125,0.121932507,-18.44416809,-0.344614,101.4225
909.827,90.9827,1478109662,0.721847534,0.423400879,-1.262176514,-1.067473262,1.772252745,0.050128415,-0.042475356,0.645736475,-0.200034722,-0.992260575,1.700263977,0.056728512,0.139445812,0.191524908,-0.368223876,0.317641906,-0.051712424,0.942704344,0.589786947,0.198703364,-0.782731295,37.00162125,0.121932507,-18.44416809,-0.344614,101.4225
919.485,91.9485,1478109662,0.629226685,0.387756348,-1.098907471,-1.820935064,0.91295053,0.309639348,-0.030563179,0.658465153,-0.210922112,-1.745722294,0.840961874,0.316239417,0.123504758,0.214039207,-0.488772601,0.323005241,-0.048410124,0.940403327,0.598342776,0.209361672,-0.773403943,38.18488312,0.485035419,-15.84303474,-0.344614,101.4225
929.188,92.9188,1478109662,0.47895813,0.354858398,-0.918685913,-2.283395118,0.50245594,0.3856963,-0.014196384,0.667152032,-0.22518296,-2.208182573,0.430467576,0.392296374,0.026096955,0.164471641,-0.333153933,0.326096198,-0.043450788,0.938610033,0.603129745,0.223284706,-0.765753508,38.18488312,0.485035419,-15.84303474,-0.344614,101.4225
938.856,93.8856,1478109662,0.448455811,0.330490112,-0.767608643,-2.485201476,0.296663629,0.346311876,0.003919502,0.673998378,-0.24149668,-2.409989119,0.224675387,0.352911919,-0.12704578,0.115702257,-0.160026833,0.328025566,-0.037993155,0.936955741,0.60600394,0.239156142,-0.758659065,38.33454895,0.743953228,-15.46710205,-0.344614,101.4225
948.534,94.8534,1478109662,0.516891479,0.307388306,-0.640319824,-2.485201476,0.296663629,0.346311876,0.003919502,0.673998378,-0.24149668,-2.409989119,0.224675387,0.352911919,-0.12704578,0.115702257,-0.160026833,0.328025566,-0.037993155,0.936955741,0.60600394,0.239156142,-0.758659065,38.33454895,0.743953228,-15.46710205,-0.344614,101.4225
958.198,95.8198,1478109662,0.514801025,0.297927856,-0.59777832,-2.359175366,0.546937121,0.392568587,0.040404816,0.689733727,-0.273882566,-2.283963442,0.474949092,0.399168611,-0.095722981,0.036916986,0.102343485,0.332242736,-0.027308326,0.933051933,0.612614453,0.270471334,-0.742663324,38.33454895,0.743953228,-15.46710205,-0.344614,101.4225
967.894,96.7894,1478109662,0.479568481,0.359603882,-0.640411377,-2.143499266,0.888387929,0.449328006,0.05812897,0.701989899,-0.28737226,-2.068287373,0.816400111,0.455928028,-0.104456887,0.014494631,0.134468392,0.336237803,-0.022205912,0.930392526,0.619257927,0.283433229,-0.732246697,38.33454895,0.743953228,-15.46710205,-0.344614,101.4225
977.58,97.758,1478109662,0.509994507,0.377655029,-0.669204712,-2.143499266,0.888387929,0.449328006,0.05812897,0.701989899,-0.28737226,-2.068287373,0.816400111,0.455928028,-0.104456887,0.014494631,0.134468392,0.336237803,-0.022205912,0.930392526,0.619257927,0.283433229,-0.732246697,38.33454895,0.743953228,-15.46710205,-0.344614,101.4225
987.237,98.7237,1478109662,0.547393799,0.427932739,-0.706802368,-1.877104327,1.125376509,0.405738185,0.074232169,0.71662149,-0.29870466,-1.801892638,1.053388834,0.412338167,-0.117760517,0.083372556,0.051434908,0.341379038,-0.017782314,0.92736379,0.627755046,0.294282466,-0.720639646,38.67331314,1.619930267,-14.52834797,-0.344614,101.4225
996.917,99.6917,1478109662,0.589370728,0.416656494,-0.634857178,-1.777620879,1.160431965,0.268347036,0.088548073,0.731989168,-0.309447289,-1.702409387,1.088444471,0.274947017,-0.089211501,0.123400517,0.001712853,0.346887553,-0.01426302,0.924150516,0.636605322,0.30453223,-0.708515227,38.67331314,1.619930267,-14.52834797,-0.344614,101.4225
1006.612,100.6612,1478109662,0.654693604,0.438064575,-0.540328979,-1.927726492,0.836296764,0.1124597,0.102519272,0.744808323,-0.32168265,-1.852515221,0.764309466,0.119059667,-0.053690679,0.100493148,0.062647492,0.351044651,-0.011085356,0.921210861,0.643061399,0.316163331,-0.697504699,38.97996521,1.871509552,-13.65218925,-0.344614,101.4225
1016.276,101.6276,1478109662,0.658432007,0.50604248,-0.565002441,-2.59050686,0.46677038,-0.281825294,0.133468826,0.765429365,-0.355940909,-2.515295744,0.394783229,-0.275225341,0.005275239,0.089592122,0.135557652,0.355772211,-0.005080425,0.91537834,0.649418354,0.348472446,-0.675886631,38.97996521,1.871509552,-13.65218925,-0.344614,101.4225
1025.952,102.5952,1478109662,0.552429199,0.575378418,-0.513656616,-2.868306786,0.36644271,-0.519767818,0.150331449,0.774423335,-0.378711305,-2.793095827,0.294455558,-0.513167858,0.008679403,0.136319086,0.099170849,0.356722987,-0.002582533,0.91218418,0.649752617,0.369723409,-0.664173305,39.17795563,2.906087875,-12.88271904,-0.344614,101.4225
1035.647,103.5647,1478109662,0.50680542,0.587417603,-0.425537109,-2.868306786,0.36644271,-0.519767818,0.150331449,0.774423335,-0.378711305,-2.793095827,0.294455558,-0.513167858,0.008679403,0.136319086,0.099170849,0.356722987,-0.002582533,0.91218418,0.649752617,0.369723409,-0.664173305,39.17795563,2.906087875,-12.88271904,-0.344614,101.4225
1045.325,104.5325,1478109662,0.527984619,0.513778687,-0.3984375,-2.98667897,0.661980354,-0.63953683,0.167589632,0.786046858,-0.403569071,-2.911468029,0.589993596,-0.632936895,-0.143917844,0.194714412,0.22434245,0.358400622,-0.000740707,0.908261655,0.650723279,0.392703176,-0.649879575,39.17795563,2.906087875,-12.88271904,-0.344614,101.4225
1055.005,105.5005,1478109662,0.548675537,0.474014282,-0.389007568,-2.974983165,0.849522555,-0.621639323,0.185480034,0.800764577,-0.428407166,-2.899772644,0.777535856,-0.615039408,-0.125027359,0.098356247,0.23480776,0.361097388,0.000836794,0.903671361,0.653011978,0.41542244,-0.63324523,39.17795563,2.906087875,-12.88271904,-0.344614,101.4225
1064.682,106.4682,1478109662,0.513153076,0.528549194,-0.362106323,-2.83378343,0.718539771,-0.588830243,0.203335562,0.815372104,-0.452004128,-2.758573055,0.646553338,-0.58223033,-0.106196716,0.037245013,0.227737874,0.363529376,0.002417994,0.89909225,0.654872239,0.436769277,-0.616745412,39.32926178,4.680691719,-11.85843945,-0.344614,101.4225
1074.333,107.4333,1478109662,0.446212769,0.569503784,-0.364242554,-2.273338755,-0.022533272,-0.323126395,0.236617398,0.834194233,-0.491641128,-2.198128462,-0.094519563,-0.316526532,-0.139866799,0.056475919,0.230102986,0.363922,0.006774818,0.892221249,0.653019845,0.472073287,-0.592209339,39.32926178,4.680691719,-11.85843945,-0.344614,101.4225
1084.037,108.4037,1478109662,0.452102661,0.545547485,-0.41444397,-2.273338755,-0.022533272,-0.323126395,0.236617398,0.834194233,-0.491641128,-2.198128462,-0.094519563,-0.316526532,-0.139866799,0.056475919,0.230102986,0.363922,0.006774818,0.892221249,0.653019845,0.472073287,-0.592209339,39.32926178,4.680691719,-11.85843945,-0.344614,101.4225
1093.715,109.3715,1478109662,0.464355469,0.579345703,-0.462005615,-1.887429935,-0.271533508,-0.082320174,0.251690765,0.838575774,-0.505441028,-1.812219977,-0.343519509,-0.075720325,-0.198598623,0.061354116,0.170487329,0.362396576,0.010011477,0.890149098,0.650701284,0.484193355,-0.584931314,39.32845306,6.020616531,-11.24041653,-0.344614,101.4225
1103.385,110.3385,1478109662,0.483703613,0.610961914,-0.520492554,-1.50167691,-0.33101095,0.158257549,0.265481935,0.841165354,-0.514808384,-1.426467061,-0.402996808,0.164857388,-0.184448853,0.086977623,0.118189715,0.360610789,0.01381169,0.888767069,0.648804307,0.492368072,-0.580195308,39.32845306,6.020616531,-11.24041653,-0.344614,101.4225
1113.072,111.3072,1478109662,0.527633667,0.618850708,-0.570205688,-1.12186087,0.031659393,0.356109911,0.277673725,0.845696475,-0.520014657,-1.046651125,-0.040326394,0.362709761,-0.165795624,0.114069059,0.055049129,0.360305568,0.017477186,0.887392466,0.649499238,0.496892869,-0.575541675,39.32845306,6.020616531,-11.24041653,-0.344614,101.4225
1122.749,112.2749,1478109662,0.607833862,0.60383606,-0.605545044,-0.825926415,0.527072869,0.467777055,0.288185302,0.854289708,-0.522012223,-0.750716865,0.455087215,0.474376857,-0.126037478,0.120225333,-0.000919501,0.362369235,0.020469834,0.885564272,0.653671145,0.498625368,-0.569286168,39.26947784,6.272146225,-11.30887032,-0.344614,101.4225
1132.422,113.2422,1478109662,0.670043945,0.651016235,-0.630325317,-0.638488344,0.825529338,0.437636729,0.296941255,0.86559894,-0.522425782,-0.563224852,0.75342226,0.444172949,-0.052076455,0.104852244,-0.043821331,0.366048768,0.02260793,0.88337463,0.659910321,0.4989838,-0.561723709,39.26947784,6.272146225,-11.30887032,-0.344614,101.4225
1142.105,114.2105,1478109662,0.716812134,0.686538696,-0.616149902,-0.580197873,0.968964265,0.209534052,0.303561028,0.877525206,-0.523555622,-0.50493443,0.896857262,0.216070265,0.003915508,0.151053607,-0.076872267,0.370205602,0.023534822,0.881006604,0.666128457,0.499962628,-0.553453028,39.26947784,6.272146225,-11.30887032,-0.344614,101.4225
1151.783,115.1783,1478109662,0.783325195,0.68939209,-0.597335815,-0.580197873,0.968964265,0.209534052,0.303561028,0.877525206,-0.523555622,-0.50493443,0.896857262,0.216070265,0.003915508,0.151053607,-0.076872267,0.370205602,0.023534822,0.881006604,0.666128457,0.499962628,-0.553453028,39.26947784,6.272146225,-11.30887032,-0.344614,101.4225
1161.377625,116.1377625,1478109662,0.818069458,0.674880981,-0.579330444,-0.799025825,1.395037815,-0.446959125,0.311870809,0.904279014,-0.53422787,-0.723762631,1.322930932,-0.440422922,0.106862389,0.180215448,-0.065229431,0.379411274,0.020826518,0.874996829,0.676462829,0.509176672,-0.5321064,39.60069275,6.026921272,-10.23638058,-0.344614,101.4225
1171.036625,117.1036625,1478109662,0.889648438,0.59715271,-0.581756592,-0.979288541,1.75816702,-0.732575695,0.315097019,0.921911899,-0.544679621,-0.904025495,1.686060429,-0.726039529,0.136607274,0.156736881,-0.062478442,0.385306564,0.017178508,0.870707126,0.681462169,0.518144071,-0.516852021,39.60069275,6.026921272,-10.23638058,-0.344614,101.4225
1180.705625,118.0705625,1478109662,0.927001953,0.551940918,-0.606155396,-0.979288541,1.75816702,-0.732575695,0.315097019,0.921911899,-0.544679621,-0.904025495,1.686060429,-0.726039529,0.136607274,0.156736881,-0.062478442,0.385306564,0.017178508,0.870707126,0.681462169,0.518144071,-0.516852021,39.60069275,6.026921272,-10.23638058,-0.344614,101.4225
1190.412625,119.0412625,1478109662,0.95401001,0.542633057,-0.643218994,-1.234146666,2.119057572,-1.176198411,0.321758924,0.964677091,-0.573561882,-1.158883929,2.046951294,-1.169662237,0.236657098,0.009313547,-0.127637342,0.399021148,0.006601649,0.859776391,0.69034487,0.542627394,-0.478518039,39.90366364,6.835149765,-8.384542465,-0.344614,101.4225
1200.091625,120.0091625,1478109662,0.991989136,0.558181763,-0.645141602,-1.304702592,2.040234662,-1.383017371,0.324899969,0.986339411,-0.591354775,-1.229440093,1.968128443,-1.376481175,0.261624902,-0.014853192,-0.185166657,0.405401499,0.000148467,0.853830279,0.692385137,0.557486236,-0.458052337,39.90366364,6.835149765,-8.384542465,-0.344614,101.4225
1209.758625,120.9758625,1478109662,1.049972534,0.604476929,-0.635803223,-1.304702592,2.040234662,-1.383017371,0.324899969,0.986339411,-0.591354775,-1.229440093,1.968128443,-1.376481175,0.261624902,-0.014853192,-0.185166657,0.405401499,0.000148467,0.853830279,0.692385137,0.557486236,-0.458052337,39.90366364,6.835149765,-8.384542465,-0.344614,101.4225
1219.384625,121.9384625,1478109662,1.161911011,0.64163208,-0.60383606,-1.159139799,1.911257237,-1.51246218,0.329613174,1.026356346,-0.629167409,-1.083877444,1.839151382,-1.505926013,0.358352333,0.01600513,-0.217040256,0.416304464,-0.013936875,0.84213256,0.691620231,0.58847177,-0.418762982,40.04478836,8.535205841,-5.734752655,-0.344614,101.4225
1229.062625,122.9062625,1478109662,1.263046265,0.681777954,-0.546875,-0.941552614,1.923058503,-1.359734153,0.330611613,1.045384657,-0.645899079,-0.86629051,1.850952744,-1.353198051,0.471063673,0.039715432,-0.203303516,0.421702988,-0.021062123,0.83655404,0.690847337,0.601916671,-0.400532544,40.04478836,8.535205841,-5.734752655,-0.344614,101.4225
1238.733625,123.8733625,1478109662,1.296401978,0.717453003,-0.512588501,-0.941552614,1.923058503,-1.359734153,0.330611613,1.045384657,-0.645899079,-0.86629051,1.850952744,-1.353198051,0.471063673,0.039715432,-0.203303516,0.421702988,-0.021062123,0.83655404,0.690847337,0.601916671,-0.400532544,40.04478836,8.535205841,-5.734752655,-0.344614,101.4225
1248.419625,124.8419625,1478109662,1.291397095,0.774765015,-0.501541138,-0.707397637,1.900565977,-1.118745771,0.330857002,1.063916506,-0.659509527,-0.632135749,1.828460455,-1.112209678,0.60547781,0.104723692,-0.12893945,0.4273871,-0.02772869,0.831297568,0.690924168,0.612729311,-0.383649051,39.88756561,10.38537979,-3.232369423,-0.344614,101.4225
