time(ms),time(ds),locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot
5838.860333,583.8860333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.39252281,42.62254333,-5.527107239,70.54820251,57.08953476,10,20510.44789,0.956253052,0.574905396,-0.230957031,20510.44059,0.885644607,0.821462425,0.062485482,20510.44558,-2.123239466,1.584908245,-0.765832467,0.763618886,0.319062591,0.067974918,0.129989445,-0.085333943,-0.294336051,0.448849096,0.551017509,-0.698328379,0.08515673,0.720733821,0.693137288,0.010171612,13.17338562,42.89289093,-8.199460983,2,20501.83445
5848.544333,584.8544333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.39252281,42.62254333,-5.527107239,70.54820251,57.08953476,10,20510.45757,1.052246094,0.574386597,-0.166488647,20510.4506,0.484986402,-0.006706905,0.063864201,20510.44558,-2.123239466,1.584908245,-0.765832467,0.763618886,0.319062591,0.067974918,0.129989445,-0.085333943,-0.294336051,0.448849096,0.551017509,-0.698328379,0.08515673,0.720733821,0.693137288,0.010171612,13.17338562,42.89289093,-8.199460983,2,20501.83445
5858.221333,585.8221333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.39252281,42.62254333,-5.527107239,70.54820251,57.08953476,10,20510.46725,1.148986816,0.583312988,-0.110733032,20510.46059,0.102346879,-0.632591573,0.071543692,20510.46558,-2.13095176,1.569038079,-0.764415528,-0.002788462,-0.869190097,0.081837997,0.330460221,-0.117728658,-0.165219575,0.44580123,0.548294377,-0.702147018,0.087316123,0.721785903,0.692115247,-0.00126908,13.17338562,42.89289093,-8.199460983,2,20501.83445
5867.909333,586.7909333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.39252281,42.62254333,-5.527107239,70.54820251,57.08953476,10,20510.47694,1.257583618,0.597503662,-0.07723999,20510.47058,-0.254995544,-0.825376739,0.084641385,20510.47557,-2.127341436,1.562904955,-0.763456772,-0.344248831,-0.823658884,0.105869815,0.426559061,-0.108109929,-0.105031967,0.442919342,0.548609082,-0.703307716,0.090602369,0.722427726,0.691422939,-0.005701064,13.21677399,42.74460983,-8.876063347,2,20501.83445
5877.610333,587.7610333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.39252281,42.62254333,-5.527107239,70.54820251,57.08953476,10,20510.48664,1.333480835,0.609207153,-0.074920654,20510.48057,-0.577350421,-0.560579963,0.120482473,20510.47557,-2.127341436,1.562904955,-0.763456772,-0.344248831,-0.823658884,0.105869815,0.426559061,-0.108109929,-0.105031967,0.442919342,0.548609082,-0.703307716,0.090602369,0.722427726,0.691422939,-0.005701064,13.21677399,42.74460983,-8.876063347,2,20501.83445
5887.292333,588.7292333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.39252281,42.62254333,-5.527107239,70.54820251,57.08953476,10,20510.49632,1.346374512,0.599975586,-0.117935181,20510.49056,-0.822001182,0.032544894,0.164944746,20510.48557,-2.119499893,1.563284774,-0.762146211,-0.633638561,-0.369283944,0.146812454,0.61014545,-0.081268355,-0.069487177,0.441259454,0.550066684,-0.702804813,0.093713027,0.723335385,0.690475523,-0.005433474,13.21677399,42.74460983,-8.876063347,2,20501.83445
5896.976333,589.6976333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.81160927,42.48284531,-6.130432129,71.03974915,57.58107758,10,20510.506,1.287597656,0.616317749,-0.19934082,20510.51055,-0.919247575,0.954418611,0.271393958,20510.50553,-2.096869313,1.586891727,-0.75801065,-0.862444699,0.783242881,0.239601761,0.620263517,-0.087502547,-0.129623234,0.44440498,0.555291133,-0.696299474,0.096555755,0.726110995,0.687478125,0.011688056,13.22932053,42.80771255,-8.547189713,2,20501.83445
5906.629333,590.6629333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.09100151,41.85421371,-6.331542969,73.18835449,59.72968292,10,20510.51566,1.23651123,0.700820923,-0.261825562,20510.52054,-0.823435294,0.757260002,0.380414985,20510.51554,-2.085703004,1.603125705,-0.754814879,-0.800073206,0.840004146,0.32449615,0.559579909,-0.068836093,-0.222885385,0.44781711,0.557881814,-0.691961741,0.097039508,0.728017747,0.685153842,0.023544565,13.22932053,42.80771255,-8.547189713,2,20501.83445
5916.344333,591.6344333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.09100151,41.85421371,-6.331542969,73.18835449,59.72968292,10,20510.52537,1.243118286,0.798873901,-0.285186768,20510.52054,-0.823435294,0.757260002,0.380414985,20510.51554,-2.085703004,1.603125705,-0.754814879,-0.800073206,0.840004146,0.32449615,0.559579909,-0.068836093,-0.222885385,0.44781711,0.557881814,-0.691961741,0.097039508,0.728017747,0.685153842,0.023544565,13.22932053,42.80771255,-8.547189713,2,20501.83445
5926.027333,592.6027333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.09100151,41.85421371,-6.331542969,73.18835449,59.72968292,10,20510.53505,1.246109009,0.881500244,-0.253051758,20510.5305,-0.69741318,0.072980734,0.477054709,20510.5355,-2.068483513,1.61772216,-0.745284742,-0.55141139,-0.493798077,0.49250403,0.509032428,0.120692804,-0.31965965,0.450679296,0.560468215,-0.687244915,0.102264259,0.734085858,0.678181112,0.034472898,13.73696136,42.89221191,-7.219660282,2,20501.83445
5935.682333,593.5682333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.51009178,41.43512344,-6.465614319,73.04940033,59.59072876,10,20510.54471,1.184906006,0.900772095,-0.160766602,20510.55052,-0.464594045,-1.823630715,0.418414565,20510.54552,-2.062543453,1.609242874,-0.740427533,-0.430216551,-1.490345716,0.453622937,0.50847429,0.206896678,-0.281425238,0.447447335,0.560337066,-0.688522291,0.108398847,0.737634718,0.674603581,0.028373489,13.73696136,42.89221191,-7.219660282,2,20501.83445
5945.394333,594.5394333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.51009178,41.43512344,-6.465614319,73.04940033,59.59072876,10,20510.55442,1.058532715,0.852035522,-0.060943604,20510.55052,-0.464594045,-1.823630715,0.418414565,20510.54552,-2.062543453,1.609242874,-0.740427533,-0.430216551,-1.490345716,0.453622937,0.50847429,0.206896678,-0.281425238,0.447447335,0.560337066,-0.688522291,0.108398847,0.737634718,0.674603581,0.028373489,13.73696136,42.89221191,-7.219660282,2,20501.83445
5955.076333,595.5076333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.51009178,41.43512344,-6.465614319,73.04940033,59.59072876,10,20510.5641,0.929031372,0.789718628,0.030700684,20510.5605,-0.403637483,-2.433928168,0.354609753,20510.5655,-2.053492484,1.568569018,-0.732786484,-0.311482102,-2.700314283,0.331458926,0.31522128,0.183092058,-0.059288017,0.432960899,0.558316278,-0.696459865,0.125584435,0.743311465,0.668943465,-0.001655587,14.17687035,42.80767822,-6.862119675,2,20501.83445
5964.734333,596.4734333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.51009178,41.43512344,-6.465614319,73.04940033,59.59072876,10,20510.57376,0.812759399,0.74130249,0.118301392,20510.58049,-0.413830466,-2.682643711,0.222932416,20510.5755,-2.049282373,1.54329623,-0.729938158,-0.312792361,-2.819310188,0.274747699,0.184097499,0.122895077,0.051191602,0.423751636,0.55694622,-0.701424638,0.135088624,0.744933844,0.666823566,-0.020490918,14.17687035,42.80767822,-6.862119675,2,20501.83445
5974.440333,597.4440333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.51009178,41.43512344,-6.465614319,73.04940033,59.59072876,10,20510.58347,0.695648193,0.724014282,0.181900024,20510.58049,-0.413830466,-2.682643711,0.222932416,20510.5755,-2.049282373,1.54329623,-0.729938158,-0.312792361,-2.819310188,0.274747699,0.184097499,0.122895077,0.051191602,0.423751636,0.55694622,-0.701424638,0.135088624,0.744933844,0.666823566,-0.020490918,14.17687035,42.80767822,-6.862119675,2,20501.83445
5984.122333,598.4122333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.57993889,41.64466858,-6.331542969,66.81938171,53.36071014,10,20510.59315,0.594741821,0.704467773,0.239318848,20510.58049,-0.413830466,-2.682643711,0.222932416,20510.58548,-2.04443847,1.519525756,-0.728140164,-0.373390675,-2.643342018,0.16123417,-0.049784366,0.058531702,0.220152304,0.414545074,0.555901289,-0.7059627,0.144023626,0.745432556,0.665482581,-0.038252275,14.00940895,42.74434662,-7.564829826,2,20501.83445
5993.798333,599.3798333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.16085243,41.36528015,-6.130439758,63.60964203,50.15097046,10,20510.60283,0.509811401,0.689178467,0.294418335,20510.60048,-0.62994519,-1.936629439,-0.115405156,20510.59547,-2.038356531,1.49990612,-0.728056039,-0.482533455,-2.263468266,-0.010000435,-0.149852663,0.039047986,0.292191893,0.405935657,0.555679506,-0.709532756,0.151656839,0.744594514,0.665419757,-0.052873056,14.00940895,42.74434662,-7.564829826,2,20501.83445
6003.490333,600.3490333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.16085243,41.36528015,-6.130439758,63.60964203,50.15097046,10,20510.61252,0.428283691,0.672561646,0.330108643,20510.61047,-0.805579598,-1.370635536,-0.313575234,20510.60547,-2.030586203,1.486329787,-0.730133958,-0.637881994,-1.73879087,-0.212861672,-0.232617304,0.022209017,0.357278287,0.398362155,0.556666524,-0.711777352,0.157489606,0.74242872,0.666969478,-0.062859945,14.00940895,42.74434662,-7.564829826,2,20501.83445
6013.175333,601.3175333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.16085243,41.36528015,-6.130439758,63.60964203,50.15097046,10,20510.6222,0.389190674,0.68989563,0.36882019,20510.62044,-1.01195594,-0.764126431,-0.47076166,20510.62543,-2.00798076,1.481702234,-0.740199589,-1.033640385,-0.516326725,-0.539954841,-0.307121843,-0.001873643,0.395802855,0.387510691,0.563017196,-0.711433213,0.16343159,0.735405564,0.674435318,-0.065694205,13.43702888,42.89501572,-7.748100281,2,20501.83445
6022.860333,602.2860333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.16085243,41.36528015,-6.130439758,63.60964203,50.15097046,10,20510.63189,0.382888794,0.756591797,0.443008423,20510.63045,-1.194863975,-0.096152366,-0.621997784,20510.62543,-2.00798076,1.481702234,-0.740199589,-1.033640385,-0.516326725,-0.539954841,-0.307121843,-0.001873643,0.395802855,0.387510691,0.563017196,-0.711433213,0.16343159,0.735405564,0.674435318,-0.065694205,13.43702888,42.89501572,-7.748100281,2,20501.83445
6032.514333,603.2514333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,15.16085243,41.36528015,-6.130439758,63.60964203,50.15097046,10,20510.64154,0.424880981,0.850097656,0.510726929,20510.64044,-1.268948056,0.613148899,-0.776048604,20510.63545,-1.9932474,1.491737305,-0.747704355,-1.172843933,0.186573669,-0.696188688,-0.348072618,0.076634526,0.50091821,0.384739631,0.568348941,-0.708724928,0.163290765,0.730961382,0.679957271,-0.057909794,13.43702888,42.89501572,-7.748100281,2,20501.83445
6042.227333,604.2227333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.84653664,41.26050568,-5.828781128,64.25344086,50.79476929,10,20510.65125,0.479598999,0.961853027,0.539138794,20510.65044,-1.173942714,1.128056981,-0.882989169,20510.65543,-1.964280497,1.529554609,-0.765924018,-0.98271668,1.180496454,-0.895484805,-0.2952483,0.156894386,0.540443122,0.384425266,0.580826227,-0.700276085,0.156433734,0.720129251,0.69320327,-0.029716218,12.60899544,43.34702682,-6.528246403,2,20501.83445
6051.911333,605.1911333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.84653664,41.26050568,-5.828781128,64.25344086,50.79476929,10,20510.66094,0.519134521,1.045135498,0.518692017,20510.65044,-1.173942714,1.128056981,-0.882989169,20510.65543,-1.964280497,1.529554609,-0.765924018,-0.98271668,1.180496454,-0.895484805,-0.2952483,0.156894386,0.540443122,0.384425266,0.580826227,-0.700276085,0.156433734,0.720129251,0.69320327,-0.029716218,12.60899544,43.34702682,-6.528246403,2,20501.83445
6061.594333,606.1594333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,14.84653664,41.26050568,-5.828781128,64.25344086,50.79476929,10,20510.67062,0.553787231,1.115859985,0.488265991,20510.67042,-0.482689425,1.031680377,-0.788052003,20510.66542,-1.954561325,1.547906446,-0.774820313,-0.62907362,1.117488146,-0.8481673,-0.195225045,0.345547795,0.535046458,0.385383462,0.585920094,-0.696597324,0.151424566,0.714359581,0.699587703,-0.016354462,12.60899544,43.34702682,-6.528246403,2,20501.83445
6071.271333,607.1271333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.17018318,42.09867859,-5.091392517,67.7164917,54.25782394,10,20510.6803,0.562698364,1.174972534,0.483688354,20510.67042,-0.482689425,1.031680377,-0.788052003,20510.67542,-1.950861116,1.558931309,-0.7822669,-0.148596764,0.734476507,-0.697342932,-0.155480295,0.410970807,0.496681869,0.385934886,0.58893661,-0.694712734,0.146908647,0.709267497,0.704889178,-0.008415867,11.6715641,43.80622482,-5.035738945,2,20501.83445
6080.961333,608.0961333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.17018318,42.09867859,-5.091392517,67.7164917,54.25782394,10,20510.68999,0.549880981,1.155578613,0.472808838,20510.68041,0.040711211,0.567357442,-0.610299316,20510.68541,-1.954541549,1.559996118,-0.787820358,0.389816821,0.245868862,-0.511297703,-0.142652452,0.466155082,0.491306573,0.385748648,0.589397035,-0.695158913,0.143398751,0.705350816,0.708817482,-0.007618233,11.6715641,43.80622482,-5.035738945,2,20501.83445
6090.644333,609.0644333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.17018318,42.09867859,-5.091392517,67.7164917,54.25782394,10,20510.69967,0.521362305,1.024490356,0.423141479,20510.69039,0.579145658,0.110569921,-0.41646087,20510.68541,-1.954541549,1.559996118,-0.787820358,0.389816821,0.245868862,-0.511297703,-0.142652452,0.466155082,0.491306573,0.385748648,0.589397035,-0.695158913,0.143398751,0.705350816,0.708817482,-0.007618233,11.6715641,43.80622482,-5.035738945,2,20501.83445
6100.314333,610.0314333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.17018318,42.09867859,-5.091392517,67.7164917,54.25782394,10,20510.70934,0.497146606,0.879943848,0.358505249,20510.70038,1.02566909,-0.151392186,-0.215301128,20510.7054,-1.982585698,1.537056668,-0.792564315,1.269044042,-0.268454939,-0.098202288,-0.180259585,0.312334538,0.446822941,0.384560856,0.583328564,-0.701858178,0.138693302,0.70162189,0.712155819,-0.023681469,11.22089577,43.90792084,-5.17256546,2,20501.83445
6109.999333,610.9999333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.17018318,42.09867859,-5.091392517,67.7164917,54.25782394,10,20510.71903,0.497573853,0.769760132,0.29725647,20510.71039,1.315267085,-0.168632159,0.016117717,20510.71539,-2.002947825,1.520408215,-0.791160528,1.479609847,-0.184043691,0.139597207,-0.204981565,0.168774217,0.393914133,0.385022483,0.577973395,-0.706384545,0.136840479,0.702128172,0.7111696,-0.035408884,11.22089577,43.90792084,-5.17256546,2,20501.83445
6119.691333,611.9691333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.17018318,42.09867859,-5.091392517,67.7164917,54.25782394,10,20510.72872,0.518310547,0.710372925,0.239700317,20510.72038,1.460634935,-0.02818743,0.247024436,20510.71539,-2.002947825,1.520408215,-0.791160528,1.479609847,-0.184043691,0.139597207,-0.204981565,0.168774217,0.393914133,0.385022483,0.577973395,-0.706384545,0.136840479,0.702128172,0.7111696,-0.035408884,11.22089577,43.90792084,-5.17256546,2,20501.83445
6129.348333,612.9348333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.6113987,41.74943924,-5.024360657,66.10668945,52.64801788,10,20510.73838,0.554214478,0.691253662,0.188446045,20510.73037,1.503174938,0.1541672,0.423932102,20510.73537,-2.046466278,1.49016273,-0.781535679,1.577466369,0.163676172,0.485765249,-0.189215809,0.0060026,0.296874672,0.38950496,0.565419054,-0.714712665,0.133315367,0.707526326,0.70437032,-0.057174359,11.13925171,43.68761444,-6.919454575,2,20501.83445
6139.057333,613.9057333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.6113987,41.74943924,-5.024360657,66.10668945,52.64801788,10,20510.74808,0.595611572,0.701828003,0.14465332,20510.74037,1.477998479,0.315782728,0.519511889,20510.74536,-2.067289517,1.478260513,-0.774936414,1.515736938,0.306940883,0.535263538,-0.157194287,-0.008416984,0.254465371,0.392981368,0.559067059,-0.718144633,0.131445632,0.711408794,0.699670672,-0.066019334,11.13925171,43.68761444,-6.919454575,2,20501.83445
6148.740333,614.8740333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.6113987,41.74943924,-5.024360657,66.10668945,52.64801788,10,20510.75777,0.636108398,0.699035645,0.099517822,20510.75036,1.376468924,0.450178088,0.516619429,20510.74536,-2.067289517,1.478260513,-0.774936414,1.515736938,0.306940883,0.535263538,-0.157194287,-0.008416984,0.254465371,0.392981368,0.559067059,-0.718144633,0.131445632,0.711408794,0.699670672,-0.066019334,11.13925171,43.68761444,-6.919454575,2,20501.83445
6158.417333,615.8417333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-5.359542847,65.02781677,51.5691452,10,20510.76744,0.656204224,0.669647217,0.067871094,20510.76035,1.203006057,0.544818843,0.438614376,20510.76535,-2.10255991,1.462533885,-0.763152593,1.173098207,0.49836567,0.382476658,-0.082321197,0.007832514,0.177602068,0.400401742,0.548303128,-0.723113039,0.127081305,0.718429565,0.691203117,-0.078084253,11.80312538,43.15924072,-8.862021446,2,20501.83445
6168.106333,616.8106333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-6.298042297,65.10719299,51.64852142,10,20510.77713,0.641357422,0.621063232,0.047195435,20510.77034,0.969468667,0.613630665,0.306985508,20510.77534,-2.115623394,1.45905336,-0.759340067,0.918138385,0.57237649,0.239162102,-0.064562812,-0.018795736,0.148748651,0.403772903,0.544544458,-0.724510641,0.124591764,0.720767021,0.688442945,-0.08087755,11.80312538,43.15924072,-8.862021446,2,20501.83445
6177.788333,617.7788333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-6.298042297,65.10719299,51.64852142,10,20510.78681,0.618942261,0.575485229,0.006866455,20510.78034,0.704936876,0.676019741,0.167826819,20510.77534,-2.115623394,1.45905336,-0.759340067,0.918138385,0.57237649,0.239162102,-0.064562812,-0.018795736,0.148748651,0.403772903,0.544544458,-0.724510641,0.124591764,0.720767021,0.688442945,-0.08087755,11.80312538,43.15924072,-8.862021446,2,20501.83445
6187.472333,618.7472333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-6.298042297,65.10719299,51.64852142,10,20510.7965,0.602752686,0.532714844,-0.019622803,20510.79033,0.455360599,0.688618357,0.023893082,20510.78533,-2.125249641,1.458466492,-0.757174974,0.655772328,0.610428214,0.101893172,-0.10325665,-0.111385792,0.088333882,0.406774509,0.542033935,-0.725156108,0.121993164,0.722198904,0.686870992,-0.081467427,12.3884964,42.7244339,-10.08551025,2,20501.83445
6197.157333,619.7157333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-6.298042297,65.10719299,51.64852142,10,20510.80618,0.590896606,0.480987549,-0.030899048,20510.79033,0.455360599,0.688618357,0.023893082,20510.78533,-2.125249641,1.458466492,-0.757174974,0.655772328,0.610428214,0.101893172,-0.10325665,-0.111385792,0.088333882,0.406774509,0.542033935,-0.725156108,0.121993164,0.722198904,0.686870992,-0.081467427,12.3884964,42.7244339,-10.08551025,2,20501.83445
6206.841333,620.6841333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-6.298042297,65.10719299,51.64852142,10,20510.81587,0.598373413,0.449737549,-0.050094604,20510.81031,0.044178647,0.633848318,-0.200746153,20510.8053,-2.13561369,1.463242446,-0.757814615,0.217648059,0.574411273,-0.163118795,-0.131246194,-0.206348211,0.047071092,0.411134036,0.540355192,-0.724817011,0.116727766,0.722142816,0.68733573,-0.07797014,12.3884964,42.7244339,-10.08551025,2,20501.83445
6216.504333,621.6504333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,12.68124962,41.81929016,-6.298042297,65.10719299,51.64852142,10,20510.82553,0.618713379,0.438156128,-0.068603516,20510.8203,-0.149067779,0.570103694,-0.217352028,20510.8153,-2.136933573,1.467767858,-0.759756287,0.027401358,0.532680929,-0.210463956,-0.122785971,-0.23900722,0.024469359,0.412596232,0.540816391,-0.724017737,0.114369131,0.721159399,0.688744783,-0.074563965,12.3884964,42.7244339,-10.08551025,2,20501.83445
6226.208333,622.6208333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.5543499,41.50497437,-7.672264099,69.5238266,56.06515503,10,20510.83524,0.638412476,0.445266724,-0.084503174,20510.84029,-0.486982974,0.271603016,-0.182903507,20510.83527,-2.131771353,1.479072637,-0.76412702,-0.336210549,0.271166384,-0.184177488,-0.100238279,-0.253750861,-0.002473056,0.414078828,0.543574737,-0.721520285,0.111685759,0.718951643,0.691906989,-0.066130459,12.4501152,42.66161346,-10.27379417,2,20501.83445
6235.870333,623.5870333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.5543499,41.50497437,-7.672264099,69.5238266,56.06515503,10,20510.8449,0.66267395,0.460998535,-0.091537476,20510.85028,-0.61811676,0.175280475,-0.169960544,20510.84529,-2.125877826,1.484790586,-0.766266723,-0.476926893,0.134594157,-0.172704592,-0.079428911,-0.248183504,-0.022612017,0.413943825,0.545623433,-0.720074982,0.111523989,0.717841387,0.693450212,-0.061891157,12.4501152,42.66161346,-10.27379417,2,20501.83445
6245.559333,624.5559333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.5543499,41.50497437,-7.672264099,69.5238266,56.06515503,10,20510.85459,0.696792603,0.47795105,-0.121871948,20510.85028,-0.61811676,0.175280475,-0.169960544,20510.84529,-2.125877826,1.484790586,-0.766266723,-0.476926893,0.134594157,-0.172704592,-0.079428911,-0.248183504,-0.022612017,0.413943825,0.545623433,-0.720074982,0.111523989,0.717841387,0.693450212,-0.061891157,12.4501152,42.66161346,-10.27379417,2,20501.83445
6255.261333,625.5261333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.5543499,41.50497437,-7.672264099,69.5238266,56.06515503,10,20510.86429,0.738952637,0.492523193,-0.288925171,20510.85028,-0.61811676,0.175280475,-0.169960544,20510.85528,-2.118174827,1.490980708,-0.768329597,-0.600567222,0.072177656,-0.154088661,-0.01999067,-0.216984019,-0.064539649,0.413492184,0.548049327,-0.718432355,0.111897724,0.716783285,0.694935083,-0.057332296,12.28915596,42.8386879,-9.715600967,2,20501.83445
6264.936333,626.4936333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.5543499,41.50497437,-7.672264099,69.5238266,56.06515503,10,20510.87396,0.828460693,0.472106934,-1.068328857,20510.88026,-1.18561455,-1.296458244,-0.13231037,20510.87526,-2.096803927,1.501991408,-0.772240075,-0.93711555,-0.733622909,-0.138622612,0.024298133,-0.205218464,-0.239675686,0.410459446,0.553984025,-0.715092358,0.11518534,0.714654505,0.697741687,-0.049249489,12.28915596,42.8386879,-9.715600967,2,20501.83445
6274.609333,627.4609333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.2400341,41.53990173,-7.772827148,70.15785217,56.6991806,10,20510.88364,0.876647949,0.42199707,-1.233856201,20510.88026,-1.18561455,-1.296458244,-0.13231037,20510.87526,-2.096803927,1.501991408,-0.772240075,-0.93711555,-0.733622909,-0.138622612,0.024298133,-0.205218464,-0.239675686,0.410459446,0.553984025,-0.715092358,0.11518534,0.714654505,0.697741687,-0.049249489,12.28915596,42.8386879,-9.715600967,2,20501.83445
6284.284333,628.4284333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.2400341,41.53990173,-7.772827148,70.15785217,56.6991806,10,20510.89331,0.74118042,0.440216064,-0.531661987,20510.88026,-1.18561455,-1.296458244,-0.13231037,20510.88525,-2.080320007,1.498058582,-0.774239376,-1.276610613,-1.71716857,-0.104659885,0.163585395,-0.277175397,-1.181897998,0.403910087,0.557563923,-0.714996449,0.121487412,0.713062525,0.699172497,-0.051958226,12.01636505,43.11212921,-8.804589272,2,20501.83445
6293.979333,629.3979333,1478282466,37.35287827,-122.0351635,50.15295,1.07,74.8828125,6,10.99628384,1478282467,13.2400341,41.53990173,-7.772827148,70.15785217,56.6991806,10,20510.90301,0.599685669,0.480438232,-0.174331665,20510.90024,-1.471151491,-0.830697735,0.018707109,20510.89524,-2.060869696,1.497067086,-0.775736902,-1.414169669,-1.294198751,-0.024571177,0.029214717,-0.260026276,-0.479073972,0.397688346,0.561738349,-0.714043574,0.128202113,0.71196568,0.700242341,-0.052588016,12.01636505,43.11212921,-8.804589272,2,20501.83445
