timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
6280,-0.507534,0.997086,-2.14246,-1.444543,1.235992,-0.727131,-0.263791,-0.839893,-0.474336,-0.140979,0.430774,0.302034,-32.045845,-20.133101,-15.871181
6300,-0.439849,0.980449,-2.190944,-1.286061,1.411544,-0.81525,-0.237023,-0.830747,-0.503665,-0.056877,0.467527,0.289814,-30.967348,-20.096375,-17.925716
6320,-0.372175,0.965718,-2.236321,-1.146636,1.577315,-0.969468,-0.20685,-0.822458,-0.529884,-0.044814,0.510095,0.302009,-30.967348,-20.096375,-17.925716
6340,-0.300816,0.951574,-2.286229,-1.149572,1.511524,-1.193251,-0.171973,-0.81433,-0.55434,-0.043023,0.424391,0.276828,-29.571705,-20.233528,-20.007269
6360,-0.228592,0.935228,-2.337816,-1.190865,1.546545,-1.242329,-0.134522,-0.804735,-0.578192,-0.07312,0.438005,0.244315,-27.882357,-20.533232,-22.025732
6380,-0.160506,0.916969,-2.382577,-1.128003,1.645848,-1.088758,-0.097206,-0.793762,-0.600411,-0.076592,0.564697,0.209939,-27.882357,-20.533232,-22.025732
6400,-0.098605,0.898158,-2.420927,-1.078608,1.502376,-1.03543,-0.061336,-0.782181,-0.620025,-0.05283,0.493683,0.189041,-26.060669,-20.665165,-24.040895
6420,-0.046883,0.876541,-2.452692,-1.206722,1.260241,-0.829,-0.029985,-0.76853,-0.639111,-0.066588,0.441901,0.207836,-25.162359,-20.670048,-24.975529
6440,-0.007689,0.851468,-2.474207,-1.288829,1.095703,-0.587308,-0.005066,-0.752248,-0.65886,-0.103104,0.489187,0.310288,-23.634764,-20.377066,-26.652304
6460,0.022866,0.826668,-2.489336,-1.200374,0.904564,-0.460401,0.015486,-0.735678,-0.677154,-0.096938,0.464301,0.392822,-23.634764,-20.377066,-26.652304
6480,0.042243,0.803937,-2.494644,-1.0838,0.713457,-0.052144,0.029303,-0.720093,-0.693258,-0.156241,0.439377,0.515264,-22.31469,-19.601574,-28.319696
6500,0.053624,0.785026,-2.492234,-0.855307,0.648252,0.053728,0.037914,-0.706844,-0.706353,-0.118068,0.326396,0.459603,-21.667999,-18.73764,-29.386576
6520,0.062838,0.772784,-2.489287,-0.444807,0.567626,0.183357,0.044961,-0.698131,-0.714557,-0.157448,0.223949,0.499545,-21.667999,-18.73764,-29.386576
6540,0.073619,0.764191,-2.474743,-0.577367,1.458097,0.46997,0.053101,-0.691953,-0.719987,-0.354843,0.164213,0.256654,-21.199621,-18.111856,-30.111607
6560,0.08697,0.751103,-2.465149,-0.698396,0.899713,0.31512,0.063489,-0.682446,-0.728174,-0.035718,-0.025638,0.073526,-20.52095,-17.455782,-30.957365
6580,0.090585,0.744793,-2.452122,-0.128709,0.436153,0.529111,0.06651,-0.677819,-0.732214,0.100971,0.133172,-0.306864,-20.52095,-17.455782,-30.957365
6600,0.079104,0.743633,-2.435232,-0.182692,-0.260627,0.636465,0.058161,-0.676966,-0.733713,0.210577,-0.092016,-0.20336,-20.056292,-16.773045,-31.631985
6620,0.058614,0.741577,-2.417984,-0.08425,-0.440779,0.604628,0.043198,-0.675451,-0.736138,0.135574,-0.041239,-0.055244,-20.498913,-16.264935,-31.613583
6640,0.040531,0.74036,-2.399979,-0.155859,-0.154261,0.682242,0.029913,-0.674554,-0.737619,-0.163138,0.085153,0.385446,-20.498913,-16.264935,-31.613583
6660,0.036279,0.734194,-2.38475,-0.413426,0.612271,0.469936,0.026927,-0.669989,-0.741883,-0.104457,-0.083246,0.226532,-21.141813,-15.770478,-31.440229
6680,0.04556,0.724319,-2.373601,-0.567603,0.90049,0.367445,0.03411,-0.662626,-0.748174,0.126519,-0.090121,-0.048885,-20.938448,-15.091888,-31.905933
6700,0.054425,0.711432,-2.363598,-0.71463,0.573352,0.319159,0.041203,-0.652919,-0.756306,0.174404,-0.116521,-0.194393,-20.938448,-15.091888,-31.905933
6720,0.051765,0.695684,-2.355584,-0.835166,-0.09852,0.228214,0.039718,-0.64091,-0.766587,0.246232,-0.132222,-0.162078,-20.309523,-14.267442,-32.682343
6740,0.037385,0.677624,-2.350082,-0.930226,-0.802443,0.121322,0.029118,-0.626943,-0.77852,0.193279,-0.09495,0.00313,-20.445963,-13.298376,-33.004364
6760,0.016301,0.661252,-2.345923,-0.728489,-0.909062,0.216482,0.012864,-0.614106,-0.789119,0.098357,-0.05986,0.155223,-20.445963,-13.298376,-33.004364
6780,-0.00267,0.650596,-2.337292,-0.430222,-0.464698,0.455792,-0.002125,-0.605661,-0.79572,-0.169369,-0.035101,0.505803,-21.349287,-12.361565,-32.79591
6800,-0.006835,0.645326,-2.325041,-0.186242,0.393354,0.428725,-0.00546,-0.601459,-0.798885,-0.208346,-0.066525,0.282207,-21.879662,-11.865168,-32.629288
6820,-0.003362,0.642211,-2.315322,-0.129549,0.430162,0.380884,-0.002692,-0.598968,-0.800769,0.10984,-0.115998,-0.000547,-21.777109,-11.336847,-32.884731
6840,-0.006576,0.639941,-2.303558,-0.133539,0.01933,0.520361,-0.005275,-0.597148,-0.802113,0.143611,-0.089924,-0.16775,-21.777109,-11.336847,-32.884731
6860,-0.017795,0.633436,-2.288383,-0.418694,-0.110928,0.655153,-0.014342,-0.591918,-0.805871,-0.123567,-0.10489,-0.240287,-21.648926,-10.931372,-33.105911
6880,-0.026039,0.62489,-2.273363,-0.394346,0.096038,0.593445,-0.021116,-0.585008,-0.810753,-0.123721,0.00583,-0.156258,-21.926285,-10.172916,-33.16507
6900,-0.033759,0.615571,-2.258891,-0.484378,-0.038544,0.622024,-0.027557,-0.577425,-0.815979,0.10173,-0.031889,-0.058426,-21.926285,-10.172916,-33.16507
6920,-0.045207,0.605769,-2.244197,-0.437015,-0.19611,0.609282,-0.03715,-0.569394,-0.821225,0.123408,0.000303,-0.008716,-22.051783,-9.345695,-33.324902
6940,-0.055824,0.597183,-2.2308,-0.381068,-0.083884,0.545475,-0.046138,-0.562316,-0.825635,0.101604,0.023909,0.127347,-22.379105,-8.490708,-33.335503
6960,-0.060163,0.590382,-2.219741,-0.262697,0.174644,0.435996,-0.049949,-0.556678,-0.829225,0.113502,0.037681,0.184358,-22.379105,-8.490708,-33.335503
6980,-0.060321,0.585441,-2.211321,-0.215343,0.231364,0.312491,-0.050245,-0.552567,-0.831953,0.179426,-0.014068,0.113935,-22.478432,-7.812757,-33.434311
7000,-0.060182,0.580627,-2.206788,-0.250742,0.058517,0.137639,-0.050289,-0.548549,-0.834605,0.15681,-0.004842,-0.050222,-22.341249,-7.369769,-33.626289
7020,-0.062865,0.5736,-2.205002,-0.402777,-0.173911,0.106415,-0.052769,-0.54266,-0.838293,0.140522,-0.027454,-0.102747,-22.341249,-7.369769,-33.626289
7040,-0.075352,0.560283,-2.198482,-0.356002,-0.179282,0.132083,-0.06377,-0.531426,-0.844701,-0.019924,0.00573,-0.013698,-22.469833,-6.805285,-33.659573
7060,-0.080938,0.554726,-2.195545,-0.219905,-0.221095,0.162146,-0.068726,-0.52671,-0.847262,-0.041061,0.011436,0.096896,-22.81229,-6.267777,-33.533363
7080,-0.086415,0.551915,-2.19133,-0.06194,-0.106665,0.20081,-0.073493,-0.524319,-0.848345,-0.011056,0.04118,0.176744,-22.81229,-6.267777,-33.533363
7100,-0.089594,0.552051,-2.186223,0.06415,0.019512,0.225569,-0.076183,-0.524435,-0.848036,-0.032628,0.077688,0.098982,-23.026443,-5.981831,-33.439087
7120,-0.091322,0.55266,-2.181194,0.022816,0.049257,0.186079,-0.077619,-0.524953,-0.847585,0.00195,0.043752,0.001027,-23.068037,-5.869905,-33.43026
7140,-0.080795,0.543502,-2.183957,-0.044235,0.025839,0.120944,-0.069077,-0.517137,-0.853111,0.035249,0.020891,-0.024132,-23.068037,-5.869905,-33.43026
7160,-0.081891,0.542168,-2.181399,-0.062327,0.023735,0.111322,-0.070069,-0.515994,-0.853721,0.034226,-0.02316,-0.02285,-22.752939,-5.513624,-33.705727
7180,-0.081096,0.540701,-2.179612,-0.075684,0.120293,0.055915,-0.069451,-0.514737,-0.854531,0.054116,-0.018069,0.025582,-22.752939,-5.513624,-33.705727
7200,-0.07668,0.53844,-2.180765,-0.170184,0.138291,-0.040147,-0.065766,-0.512797,-0.855987,-0.012618,0.040629,0.039703,-22.705196,-5.38489,-33.75869
7220,-0.073506,0.534774,-2.182353,-0.187328,0.107497,-0.045512,-0.063186,-0.509647,-0.85806,-0.075349,0.076389,0.035291,-22.526407,-5.273982,-33.895695
7240,-0.071884,0.531779,-2.183007,-0.128058,0.035181,-0.001739,-0.061904,-0.507068,-0.85968,-0.083009,0.065021,0.036423,-22.526407,-5.273982,-33.895695
7260,-0.086488,0.523882,-2.175427,-0.106093,-0.032685,0.059043,-0.074796,-0.500245,-0.862647,-0.063174,0.03859,-0.004204,-22.440245,-5.126389,-33.975395
7280,-0.085552,0.518675,-2.174557,-0.035895,-0.023128,0.113509,-0.074209,-0.495729,-0.865301,0.020956,0.065828,0.064214,-22.855938,-4.667402,-33.76379
7300,-0.086909,0.518435,-2.17233,0.014331,0.007424,0.089097,-0.075394,-0.495521,-0.865318,0.045853,0.067909,0.09716,-22.855938,-4.667402,-33.76379
7320,-0.086363,0.519057,-2.170521,0.041371,0.105048,0.067857,-0.074895,-0.496061,-0.865051,0.013234,0.021849,0.042526,-22.817373,-4.467955,-33.816814
7340,-0.084695,0.515792,-2.169368,0.012574,0.080595,0.043295,-0.073588,-0.493224,-0.866784,0.003032,0.018645,-0.010276,-22.775291,-4.459044,-33.846348
7360,-0.085172,0.516065,-2.168422,0.0163,-0.060812,0.044333,-0.07399,-0.493462,-0.866615,0.005997,0.015678,-0.000558,-19.000954,-6.759257,-31.299683
7380,-0.088896,0.516074,-2.167281,-0.006579,-0.192526,0.052785,-0.077217,-0.493469,-0.866329,-0.013069,-0.000076,0.024242,-19.000954,-6.759257,-31.299683
7400,-0.095321,0.519013,-2.164625,-0.012904,-0.157288,0.084749,-0.082643,-0.496024,-0.864367,-0.008864,-0.033945,0.030993,-19.121201,-6.740841,-31.23035
7420,-0.098253,0.51786,-2.1628,-0.083927,-0.068798,0.084647,-0.085233,-0.495022,-0.86469,-0.006274,-0.034946,0.031316,-19.121201,-6.740841,-31.23035
7440,-0.099097,0.515461,-2.161259,-0.117561,0.041828,0.070763,-0.08608,-0.492936,-0.865797,-0.025782,-0.02307,-0.012881,-19.368723,-6.736148,-31.078463
7460,-0.095484,0.515331,-2.161342,-0.111891,0.117183,0.045214,-0.082957,-0.492823,-0.866166,0.019466,-0.012716,0.02089,-19.381796,-6.635632,-31.091932
7480,-0.093241,0.513232,-2.160815,-0.095814,0.130853,0.022869,-0.08111,-0.490996,-0.867378,0.017496,-0.019335,0.038124,-19.234913,-6.591798,-31.192312
7500,-0.09063,0.511798,-2.160992,-0.052095,0.122032,-0.015416,-0.078909,-0.489746,-0.868287,0.119162,-0.186051,0.158433,-19.137037,-6.51811,-31.267906
7520,-0.08328,0.507312,-2.165164,-0.246053,0.048005,-0.083974,-0.072707,-0.48583,-0.871024,-0.048143,0.064855,-0.152215,-19.137037,-6.51811,-31.267906
7540,-0.083644,0.505548,-2.165445,-0.002687,-0.008615,0.052827,-0.073096,-0.484287,-0.87185,-0.084573,-0.043515,-0.097373,-18.931263,-6.398108,-31.417597
7560,-0.085527,0.505101,-2.163586,-0.020017,-0.056188,0.1018,-0.074755,-0.483895,-0.871927,-0.093656,-0.049415,-0.041357,-18.974316,-6.340698,-31.403261
